oid,ndethist,ncovhist,mjdstarthist,mjdendhist,corrected,stellar,ndet,g_r_max,g_r_max_corr,g_r_mean,g_r_mean_corr,firstmjd,lastmjd,deltajd,meanra,meandec,sigmara,sigmadec,class,classifier,probability,step_id_corr,target_class,candid_used,stamp_dir,stamp_error,fid,fid_band,magpsf,sigmapsf,sgscore1,sgscore2,sgscore3,distpsnr1,distpsnr2,distpsnr3,classtar,fwhm,isdiffpos,alert_ndethist,alert_ncovhist,chinr,sharpnr,objectidps1,sgmag1,srmag1,simag1,szmag1,nmtchps,ablation_prior_file
ZTF25achqihy,1,1695,61024.10651620012,61024.10651620012,True,False,1,,,,,61024.10651620012,61024.10651620012,0.0,337.1300968,-12.2604953,0.0665171071887016,0.0649999976158142,bogus,stamp_classifier,0.9549343,27.5.7a32.dev1,bogus,3.270106510515015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF25achqihy,,1.0,g,18.97743034362793,0.1737250387668609,0.0625208020210266,0.0,0.0110416999086737,23.17624855041504,26.292701721191406,26.309053421020508,0.0769999995827674,6.840000152587891,t,1.0,1695.0,0.734000027179718,-0.3549999892711639,9.329337135067277e+16,-999.0,21.79459953308105,22.028499603271484,22.07040023803711,5.0,data_second_roll_out_ablation/priors/gemini25_flash_none/ZTF25achqihy.json
ZTF22abbqmoq,2,2606,59452.25,59812.25,True,False,1,,,,,59812.18228009995,59812.18228009995,0.0,235.9869195,55.2787234,,,SN,stamp_classifier,0.9177865,dev,SN,2.0581822838150152e+18,F:\ZTF_Adjusted_Dataset\stamps_original\SN\ZTF22abbqmoq,,2.0,r,18.665599822998047,0.1135070174932479,0.0031250000465661,0.5,0.5,0.1118460223078727,1.7886966466903689,4.115903854370117,0.9929999709129332,2.299999952316284,t,2.0,2606.0,4.789000034332275,0.5659999847412109,1.7433235986919526e+17,18.17720031738281,17.705400466918945,17.41990089416504,17.126399993896484,8.0,data_second_roll_out_ablation/priors/gemini25_flash_none/ZTF22abbqmoq.json
ZTF24abqzuye,1,2031,60621.106030100025,60621.106030100025,False,False,1,,,,,60621.106030100025,60621.106030100025,0.0,327.6158583,-27.8086383,0.0960983335971832,0.0850000008940696,bogus,stamp_classifier,0.95774007,25.0.0,bogus,2.867106031415015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF24abqzuye,,2.0,r,16.287918090820312,0.0741454139351844,0.9851040244102478,0.5,0.5,20.895166397094727,26.06608772277832,28.315486907958984,0.5830000042915344,6.210000038146973,t,1.0,2031.0,1.0329999923706057,-0.0439999997615814,7.463327612241579e+16,-999.0,21.17449951171875,20.018600463867188,19.52039909362793,3.0,data_second_roll_out_ablation/priors/gemini25_flash_none/ZTF24abqzuye.json
ZTF18adbizla,42,1273,58428.31789349997,60388.17975689983,False,False,2,,,,,60208.49702550005,60388.17975689983,179.68273139977828,65.50372970000173,26.95922040000097,0.0953631694740322,0.0850000005863921,bogus,stamp_classifier,0.95532006,1.2.1,bogus,2.45449702461501e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF18adbizla,,2.0,r,19.273168563842773,0.2103931754827499,0.5,0.1002769991755485,0.1971960067749023,1.0898699760437012,2.3499345779418945,3.133234739303589,0.1140000000596046,6.059999942779541,f,75.0,1168.0,8.343000411987305,0.9340000152587892,1.403506550407621e+17,-999.0,-999.0,-999.0,-999.0,20.0,data_second_roll_out_ablation/priors/gemini25_flash_none/ZTF18adbizla.json
ZTF24abtdvwe,1,1903,60635.107789400034,60635.107789400034,False,False,1,,,,,60635.107789400034,60635.107789400034,0.0,350.9145225,-14.576985,0.0671619176864624,0.0649999976158142,bogus,stamp_classifier,0.9548303,25.0.0,bogus,2.881107785115015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF24abtdvwe,,1.0,g,15.970049858093262,0.1584529727697372,0.9962499737739564,-999.0,-999.0,29.8244857788086,-999.0,-999.0,0.0260000005364418,5.360000133514404,t,1.0,1903.0,0.9259999990463256,-0.4250000119209289,9.049350915051808e+16,21.34280014038086,20.208499908447266,18.98909950256348,18.43939971923828,1.0,data_second_roll_out_ablation/priors/gemini25_flash_none/ZTF24abtdvwe.json
ZTF24abkwwym,2,1360,59195.144826400094,60586.27781250002,True,False,1,,,,,60586.27781250002,60586.27781250002,0.0,6.126185,-11.2182066,0.0866556987166404,0.0850000008940696,SN,stamp_classifier,0.90691686,24.5.2a6,SN,2.832277812215015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\SN\ZTF24abkwwym,,2.0,r,21.499197006225582,0.2042877972126007,0.0,0.5,0.0006249999860301,0.5408107042312622,24.343965530395508,25.28426551818848,0.9559999704360962,1.2169641256332395,t,2.0,1360.0,3.150000095367432,0.2230000048875808,9.453006126298851e+16,21.24250030517578,20.66519927978516,20.363300323486328,20.12030029296875,5.0,data_second_roll_out_ablation/priors/gemini25_flash_none/ZTF24abkwwym.json
ZTF26aapnaaz,1,1641,61124.18515049992,61124.18515049992,False,False,1,,,,,61124.18515049992,61124.18515049992,0.0,147.2493475,-2.4327306,0.0850766748189926,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.370185154715015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aapnaaz,,2.0,r,19.80229759216309,0.1375510096549987,0.0,-999.0,-999.0,5.836376190185547,-999.0,-999.0,0.9800000190734864,2.3399999141693115,t,1.0,1641.0,0.959999978542328,0.2039999961853027,1.0508147248359254e+17,21.988300323486328,21.45400047302246,21.318099975585938,21.507999420166016,1.0,data_second_roll_out_ablation/priors/gemini25_flash_none/ZTF26aapnaaz.json
ZTF26aaomksv,1,1865,61121.27402780019,61121.27402780019,False,False,1,,,,,61121.27402780019,61121.27402780019,0.0,146.8197593,-19.1525736,0.0105859506875276,0.0099999997764825,bogus,stamp_classifier,0.95817035,27.5.7a32.dev1,bogus,3.367274021315015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF26aaomksv,,3.0,i,16.218229293823242,0.1757476180791854,0.0294167008250951,0.0020833299495279,0.4370650053024292,2.093928337097168,13.626901626586914,14.96236515045166,0.925000011920929,6.679999828338623,t,1.0,1865.0,5.644999980926514,0.4690000116825104,8.501146820092669e+16,18.16449928283692,17.617599487304688,16.949499130249023,17.088699340820312,5.0,data_second_roll_out_ablation/priors/gemini25_flash_none/ZTF26aaomksv.json
ZTF25aburzwj,1,2133,60949.28803239996,60949.28803239996,False,False,1,,,,,60949.28803239996,60949.28803239996,0.0,343.88532,-15.827255100000002,0.0883494764566421,0.0850000008940696,bogus,stamp_classifier,0.95385045,27.5.6,bogus,3.195288034515015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF25aburzwj,,2.0,r,18.76593780517578,0.1129431277513504,0.0079166702926158,0.5663989782333374,0.0,22.169404983520508,23.25992202758789,24.27720260620117,0.2660000026226043,4.099999904632568,t,1.0,2133.0,1.3220000267028809,-0.2240000069141388,8.900343880023355e+16,-999.0,21.792400360107425,21.0403995513916,20.73649978637696,5.0,data_second_roll_out_ablation/priors/gemini25_flash_none/ZTF25aburzwj.json
ZTF18adaymtc,19,3825,58436.37027780013,60683.34032410011,False,False,2,,,,,58480.423460599966,60683.34032410011,2202.9168635001406,124.62077920031972,28.6953564,0.0685192643205385,0.0601040770330592,VS,stamp_classifier,0.9539309,26.0.1,VS,7.26423466215015e+17,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18adaymtc,,2.0,r,17.315109252929688,0.2060788422822952,0.9939579963684082,0.5,0.9574170112609864,1.8576713800430296,9.6467924118042,23.17381477355957,0.9959999918937684,1.505752444267273,t,2.0,201.0,0.3440000116825104,-0.0140000004321336,1.4243124621176525e+17,13.431300163269045,13.284000396728516,13.182000160217283,13.122699737548828,3.0,data_second_roll_out_ablation/priors/gemini25_flash_none/ZTF18adaymtc.json
ZTF26aapnaff,1,1119,61124.18185190018,61124.18185190018,False,False,1,,,,,61124.18185190018,61124.18185190018,0.0,173.48178560000002,-3.7846459,0.0851857736706733,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.3701818518150154e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aapnaff,,2.0,r,19.928783416748047,0.1583019345998764,0.1254999935626983,0.0,0.0029166699387133,7.452457427978516,11.978796005249023,27.71004104614257,0.9049999713897704,1.3118664026260376,t,1.0,1119.0,0.8059999942779541,-0.3630000054836273,1.0345173480104734e+17,-999.0,-999.0,21.67060089111328,20.855199813842773,3.0,data_second_roll_out_ablation/priors/gemini25_flash_none/ZTF26aapnaff.json
ZTF24ablarbs,4,1787,60535.43736110022,60586.37533560023,True,False,2,,,,,60585.2371991002,60586.37533560023,1.1381365000270307,5.104671751310043,-1.604899132966762,0.0516535219438656,0.0516332581488631,SN,stamp_classifier,0.9208045,24.5.2a6,SN,2.832375333215015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\SN\ZTF24ablarbs,,2.0,r,21.472869873046875,0.2147851735353469,0.0080000003799796,0.015166699886322,-999.0,0.0349517464637756,27.51057815551757,-999.0,0.9900000095367432,2.3499999046325684,t,4.0,1787.0,2.313999891281128,0.3659999966621399,1.0607005104725453e+17,22.152299880981445,21.671600341796875,20.949800491333008,20.73900032043457,2.0,data_second_roll_out_ablation/priors/gemini25_flash_none/ZTF24ablarbs.json
ZTF24aaejibf,1,1382,60351.33843749994,60351.33843749994,False,False,1,,,,,60351.33843749994,60351.33843749994,0.0,123.39532560000002,-27.2403511,0.0731081143021583,0.0649999976158142,bogus,stamp_classifier,0.96707726,0.0.0,bogus,2.59733843031501e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF24aaejibf,,1.0,g,17.894609451293945,0.1645132005214691,0.5,0.9347500205039978,0.5,4.358107089996338,5.459062099456787,10.472795486450195,0.0189999993890523,2.441700220108032,f,1.0,1382.0,0.5899999737739563,-0.006000000052154,7.531123396648235e+16,-999.0,-999.0,21.40589904785156,20.542699813842773,31.0,data_second_roll_out_ablation/priors/gemini25_flash_none/ZTF24aaejibf.json
ZTF24aarsflb,1,1974,60473.22922449978,60473.22922449978,False,False,1,,,,,60473.22922449978,60473.22922449978,0.0,220.9011956,-6.0944794,0.0653694570064544,0.0649999976158142,bogus,stamp_classifier,0.9582599,24.5.1,bogus,2.719229220615015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF24aarsflb,,1.0,g,19.276348114013672,0.1415357738733291,0.0037499999161809,0.0031250000465661,0.0012499999720603,8.781588554382324,15.381980895996094,16.90695571899414,0.0839999988675117,5.679999828338623,t,1.0,1974.0,0.7039999961853027,-0.5820000171661377,1.0068220900701987e+17,21.92040061950684,21.063899993896484,20.59950065612793,20.216100692749023,9.0,data_second_roll_out_ablation/priors/gemini25_flash_none/ZTF24aarsflb.json
ZTF24abaknpc,30,2694,60522.41009260016,60565.3679630002,True,False,29,,,,,60522.41009260016,60565.3679630002,42.95787040004507,20.058280260266063,27.902570471729423,0.0211500746105355,0.0186912642716642,SN,stamp_classifier,0.91422164,24.5.2a6,SN,2.778390864515015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\SN\ZTF24abaknpc,,2.0,r,20.46333122253418,0.1331828981637954,0.0,0.5,0.0028750000055879,0.2161112576723098,14.405923843383787,14.618144035339355,0.9679999947547911,1.840000033378601,t,7.0,2611.0,1.7890000343322754,0.1410000026226043,1.4148020058313373e+17,21.267799377441406,20.6919002532959,20.5231990814209,20.37669944763184,9.0,data_second_roll_out_ablation/priors/gemini25_flash_none/ZTF24abaknpc.json
ZTF18adrcama,27,3581,58104.3462731,60611.46331019979,True,False,1,,,,,60611.46331019979,60611.46331019979,0.0,127.2735763,19.9392268,0.0904202535748481,0.0850000008940696,VS,stamp_classifier,0.9462261,25.0.0,VS,2.857463314515015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18adrcama,,2.0,r,14.21464729309082,0.0519452728331089,0.988332986831665,0.9788810014724731,0.9832500219345092,0.5464500784873962,14.534564971923828,22.1047477722168,0.9929999709129332,1.453464388847351,t,27.0,3581.0,0.9850000143051147,0.0070000002160668,1.3192127273466749e+17,13.06700038909912,12.8100004196167,12.744000434875488,12.746000289916992,6.0,data_second_roll_out_ablation/priors/gemini25_flash_none/ZTF18adrcama.json
ZTF24abstgdg,1,770,60629.19040510012,60629.19040510012,False,False,1,,,,,60629.19040510012,60629.19040510012,0.0,350.9902133,-22.8084165,0.0705137327313423,0.0649999976158142,bogus,stamp_classifier,0.95686156,25.0.0,bogus,2.87519040441501e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF24abstgdg,,1.0,g,18.530418395996094,0.1284431964159011,0.0012499999720603,0.0896963998675346,0.0,2.104712963104248,14.337063789367676,14.418134689331056,0.9819999933242798,5.769999980926514,f,1.0,770.0,1.2669999599456787,0.0309999994933605,8.062350990715986e+16,-999.0,21.927499771118164,21.600799560546875,-999.0,11.0,data_second_roll_out_ablation/priors/gemini25_flash_none/ZTF24abstgdg.json
ZTF18acqjcms,1,93,58442.47299769986,58442.47299769986,False,False,1,,,,,58442.47299769986,58442.47299769986,0.0,50.7749179,48.6516154,,,bogus,stamp_classifier,0.9566999,corr_bulk_0.0.1,bogus,6.8847299421501e+17,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF18acqjcms,,1.0,g,12.734858512878418,0.1723391115665435,0.9770830273628236,0.925000011920929,0.9664790034294128,6.174258708953857,15.01337432861328,20.048978805541992,0.8669999837875366,2.190000057220459,f,1.0,93.0,1.5679999589920044,-0.3330000042915344,1.663805077393745e+17,22.006000518798828,20.69129943847656,20.161800384521484,19.813600540161133,8.0,data_second_roll_out_ablation/priors/gemini25_flash_none/ZTF18acqjcms.json
ZTF24aaivimj,2,1253,60409.20298610022,60410.24563660007,True,False,2,,,,,60409.20298610022,60410.24563660007,1.0426504998467865,167.83341805000003,24.4652343,0.0504958230995383,0.0459619390912516,SN,stamp_classifier,0.91231555,24.4.1,SN,2.655202982315015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\SN\ZTF24aaivimj,,1.0,g,20.27553367614746,0.0845557004213333,0.004749999847263,0.0185416992753744,0.0069166701287031,1.4999570846557615,15.366257667541504,24.18657875061035,0.9950000047683716,2.289999961853028,t,1.0,1250.0,5.422999858856201,0.3840000033378601,1.37351678330449e+17,19.034299850463867,18.693199157714844,18.00550079345703,17.911399841308594,3.0,data_second_roll_out_ablation/priors/gemini25_flash_none/ZTF24aaivimj.json
ZTF17aadbpuu,32,4075,58041.50249999994,60528.49593750015,True,False,4,,,,,58435.386979199946,60528.49593750015,2093.108958300203,93.74022449999784,22.65489545000004,0.0651293535054911,0.0601040768154983,VS,stamp_classifier,0.9510469,24.5.2a6,VS,6.81386975715015e+17,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF17aadbpuu,,2.0,r,15.694598197937012,0.0538585036993026,1.0,0.9433330297470092,0.0054166698828339,0.9313400983810424,8.536036491394043,14.800827980041504,0.9950000047683716,2.155250072479248,t,1.0,131.0,0.8659999966621399,-0.0340000018477439,1.3518093740300638e+17,12.652000427246094,12.62600040435791,12.666000366210938,12.69200038909912,14.0,data_second_roll_out_ablation/priors/gemini25_flash_none/ZTF17aadbpuu.json
ZTF23aavxwjt,2,824,59218.0,60160.5,False,False,1,,,,,60160.43899310008,60160.43899310008,0.0,335.1071145,-17.1570633,,,bogus,stamp_classifier,0.9538335,1.2.0,bogus,2.40643899201501e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF23aavxwjt,,2.0,r,18.645483016967773,0.1553684920072555,0.0210417006164789,0.9878330230712892,-999.0,22.80144119262696,28.157814025878903,-999.0,0.1220000013709068,6.25,f,2.0,824.0,1.3079999685287476,0.0280000008642673,8.740335110110512e+16,22.015899658203125,21.386999130249023,21.07699966430664,20.88969993591309,2.0,data_second_roll_out_ablation/priors/gemini25_flash_none/ZTF23aavxwjt.json
ZTF23aacbqpc,1,1076,59984.25,59984.25,False,False,1,,,,,59984.17017359985,59984.17017359985,0.0,60.2474515,-7.1898711,,,bogus,stamp_classifier,0.9566803,1.1.6,bogus,2.230170175815015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF23aacbqpc,,1.0,g,17.764280319213867,0.1682004332542419,1.0,0.5,0.5,4.110126495361328,5.640100479125977,5.721554279327393,0.4550000131130218,1.8629027605056765,t,1.0,1076.0,0.5529999732971191,-0.0270000007003545,9.937060246313202e+16,14.74899959564209,14.122599601745604,13.89840030670166,13.79930019378662,10.0,data_second_roll_out_ablation/priors/gemini25_flash_none/ZTF23aacbqpc.json
ZTF22abulgna,1,713,59900.5,59900.5,False,False,1,,,,,59900.3976619998,59900.3976619998,0.0,100.6006961,-17.1681054,,,bogus,stamp_classifier,0.95533407,1.1.6,bogus,2.146397662415015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF22abulgna,,2.0,r,18.321701049804688,0.2085804790258407,0.9781789779663086,0.9793750047683716,0.3042919933795929,3.741547822952272,10.700750350952148,10.806512832641602,0.0189999993890523,3.25,t,1.0,713.0,0.2610000073909759,-0.0099999997764825,8.739100600770734e+16,16.638700485229492,15.766799926757812,15.340399742126465,15.105899810791016,13.0,data_second_roll_out_ablation/priors/gemini25_flash_none/ZTF22abulgna.json
ZTF22acawogb,7,2109,59928.25,59937.25,True,False,3,0.29011536,0.33599448,0.21740723,0.2836647,59935.14238430001,59937.19737270009,2.05498840007931,356.85115393333336,25.050078066666668,1.0888679122661993e-05,5.699967836227384e-05,SN,stamp_classifier,0.92374605,1.1.6,SN,2.183197371915015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\SN\ZTF22acawogb,,2.0,r,20.01198387145996,0.1719377785921096,0.0,0.5,0.9851250052452089,0.4459991157054901,0.6622453331947327,10.763736724853516,0.9629999995231628,1.850000023841858,t,7.0,2109.0,2.2929999828338623,0.324999988079071,1.38063568512901e+17,21.9375,21.3518009185791,21.47830009460449,20.825000762939453,6.0,data_second_roll_out_ablation/priors/gemini25_flash_none/ZTF22acawogb.json
ZTF24aagolha,33,3749,58362.20263889991,60433.40695599979,True,False,27,,,,,60369.42756940005,60433.40695599979,63.979386599734426,247.7579342584449,40.19239074386006,0.0086953768931257,0.0066422394962587,SN,stamp_classifier,0.9228686,24.4.1,SN,2.615427561615015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\SN\ZTF24aagolha,,2.0,r,18.943153381347656,0.084332637488842,0.0,0.949999988079071,0.5,0.427286148071289,9.01140594482422,12.991087913513184,0.9829999804496764,1.6399999856948853,t,3.0,3702.0,4.673999786376953,0.5839999914169312,1.5623247758061168e+17,20.90369987487793,20.57670021057129,20.1781005859375,20.12969970703125,5.0,data_second_roll_out_ablation/priors/gemini25_flash_none/ZTF24aagolha.json
