oid,ndethist,ncovhist,mjdstarthist,mjdendhist,corrected,stellar,ndet,g_r_max,g_r_max_corr,g_r_mean,g_r_mean_corr,firstmjd,lastmjd,deltajd,meanra,meandec,sigmara,sigmadec,class,classifier,probability,step_id_corr,target_class,candid_used,stamp_dir,stamp_error,fid,fid_band,magpsf,sigmapsf,sgscore1,sgscore2,sgscore3,distpsnr1,distpsnr2,distpsnr3,classtar,fwhm,isdiffpos,alert_ndethist,alert_ncovhist,chinr,sharpnr,objectidps1,sgmag1,srmag1,simag1,szmag1,nmtchps,ablation_prior_file
ZTF22aacubqx,11,3186,58998.373124999925,59641.469270799775,False,False,3,-0.01276207,,-0.13136196,,59637.45688659977,59641.469270799775,4.012384200002998,260.48880540000005,56.259733,4.680897349819411e-05,1.0888526069351284e-05,SN,stamp_classifier,0.91639644,correction_1.0.6,SN,1.887469273615015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\SN\ZTF22aacubqx,,1.0,g,20.265737533569336,0.1740655899047851,0.0,0.5,0.5,2.012703657150269,2.8022634983062744,3.5599348545074463,0.9300000071525574,2.380000114440918,t,11.0,3186.0,2.763999938964844,0.2460000067949295,1.755126048951619e+17,20.272600173950195,20.180099487304688,19.69339942932129,19.761199951171875,11.0,data_second_roll_out_ablation/priors/gpt54_none/ZTF22aacubqx.json
ZTF24abklvfs,16,2623,60533.424363399856,60586.42209490016,True,False,15,,,,,60585.25383100007,60586.42209490016,1.1682639000937345,5.207796039659482,-0.1717835524564248,0.0234577080800533,0.0234576025160224,SN,stamp_classifier,0.9216227,24.5.2a6,SN,2.831277116215015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\SN\ZTF24abklvfs,,1.0,g,21.502763748168945,0.1975176632404327,0.268202006816864,0.0028333300724625,0.5,0.1933812797069549,7.774579524993896,14.021495819091797,0.9580000042915344,2.0999999046325684,t,4.0,2577.0,0.9100000262260436,0.2039999961853027,1.0779005207923437e+17,21.88960075378418,21.5625,21.36540031433105,20.99029922485352,11.0,data_second_roll_out_ablation/priors/gpt54_none/ZTF24abklvfs.json
ZTF24abknwxb,2,1381,60585.22835650016,60585.3447106001,False,False,2,,,,,60585.22835650016,60585.3447106001,0.1163540999405086,4.696818424478281,5.752671687115981,0.0518946072624418,0.0516332581488631,SN,stamp_classifier,0.9365384,24.5.2a6,SN,2.831344714015015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\SN\ZTF24abknwxb,,2.0,r,21.68556404113769,0.1940077990293502,0.0079166702926158,0.5,0.5,0.248032808303833,15.376960754394531,19.074939727783203,0.9670000076293944,1.2628071308135986,t,2.0,1381.0,0.875,0.0560000017285347,1.1490004696816394e+17,22.02199935913086,21.77829933166504,21.11849975585937,20.53510093688965,8.0,data_second_roll_out_ablation/priors/gpt54_none/ZTF24abknwxb.json
ZTF24abkkgbr,17,1311,58733.45671299985,60586.43229170004,True,False,15,,,,,60585.2239351999,60586.43229170004,1.208356500137597,18.69753760986965,-4.685120219685392,0.0262567025575316,0.0261689678232414,SN,stamp_classifier,0.91322535,24.5.2a6,SN,2.831223930015015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\SN\ZTF24abkkgbr,,1.0,g,21.11568069458008,0.1841640472412109,0.0179166998714208,0.5,0.0027083300519734,0.152582362294197,3.552863359451294,15.663529396057127,0.9480000138282776,1.7799999713897705,t,3.0,1286.0,0.6940000057220459,-0.1570000052452087,1.0237018697473824e+17,21.427600860595703,21.259599685668945,20.800600051879883,20.385900497436523,6.0,data_second_roll_out_ablation/priors/gpt54_none/ZTF24abkkgbr.json
ZTF24abknqnx,4,2787,60585.24498840002,60586.35987270018,True,False,4,,,,,60585.24498840002,60586.35987270018,1.1148843001574278,15.732129766651587,5.700050933333079,0.0493186307415026,0.0490747733380969,SN,stamp_classifier,0.90309536,24.5.2a6,SN,2.831338063215015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\SN\ZTF24abknqnx,,2.0,r,21.33938980102539,0.189280092716217,0.0487499982118606,0.0033333299215883,0.5,0.1205974072217941,3.036926984786988,3.1356589794158936,0.9350000023841858,1.9299999475479128,t,2.0,2768.0,0.7160000205039978,0.0399999991059303,1.1484015732113037e+17,21.589000701904297,21.43120002746582,21.07900047302246,21.071399688720703,11.0,data_second_roll_out_ablation/priors/gpt54_none/ZTF24abknqnx.json
ZTF23aavxwjt,2,824,59218.0,60160.5,False,False,1,,,,,60160.43899310008,60160.43899310008,0.0,335.1071145,-17.1570633,,,bogus,stamp_classifier,0.9538335,1.2.0,bogus,2.40643899201501e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF23aavxwjt,,2.0,r,18.645483016967773,0.1553684920072555,0.0210417006164789,0.9878330230712892,-999.0,22.80144119262696,28.157814025878903,-999.0,0.1220000013709068,6.25,f,2.0,824.0,1.3079999685287476,0.0280000008642673,8.740335110110512e+16,22.015899658203125,21.386999130249023,21.07699966430664,20.88969993591309,2.0,data_second_roll_out_ablation/priors/gpt54_none/ZTF23aavxwjt.json
ZTF21accwpje,3,1250,59474.5,59935.25,False,False,2,,,,,59474.44249999989,59935.31547449995,460.8729745000601,86.46379845,-11.9439602,0.0001564827306713,0.0002245771137053,bogus,stamp_classifier,0.9656146,1.1.6,bogus,1.72044249001501e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF21accwpje,,1.0,g,20.09910011291504,0.1863454431295395,0.977625012397766,1.0,0.9927080273628236,13.404932975769045,14.949277877807615,17.69746971130371,0.0010000000474974,6.309999942779541,f,2.0,730.0,0.4090000092983246,-0.1969999969005584,9.366086462461328e+16,-999.0,-999.0,20.75169944763184,19.94260025024414,5.0,data_second_roll_out_ablation/priors/gpt54_none/ZTF21accwpje.json
ZTF25aaufmlu,1,1721,60834.46504630009,60834.46504630009,False,False,1,,,,,60834.46504630009,60834.46504630009,0.0,342.7054262,4.317305,0.0852418765425682,0.0850000008940696,bogus,stamp_classifier,0.9538633,27.5.6,bogus,3.08046504251501e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF25aaufmlu,,2.0,r,20.66626739501953,0.1827295571565628,0.0016666699666529,0.86114901304245,-999.0,16.568992614746094,19.3674259185791,-999.0,0.8560000061988831,1.7699999809265137,f,1.0,1721.0,1.2610000371932983,0.0260000005364418,1.131834270138039e+17,-999.0,-999.0,21.76740074157715,-999.0,2.0,data_second_roll_out_ablation/priors/gpt54_none/ZTF25aaufmlu.json
ZTF24aaivysn,16,1894,60327.51656250004,60411.46615740005,False,False,11,,,,,60389.49802079983,60411.46615740005,21.96813660021872,237.6506465956149,17.647845976283726,0.0059311203893651,0.0056519889441415,SN,stamp_classifier,0.9062745,24.4.1,SN,2.655377552715015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\SN\ZTF24aaivysn,,3.0,i,20.53720664978028,0.1106989532709121,0.5,0.0095833297818899,0.0010000000474974,1.6840252876281738,2.361271381378174,9.51220989227295,0.9769999980926514,2.220000028610229,t,11.0,1891.0,5.102000236511231,0.5699999928474426,1.291723765021478e+17,19.77079963684082,-999.0,-999.0,-999.0,11.0,data_second_roll_out_ablation/priors/gpt54_none/ZTF24aaivysn.json
ZTF26aapnaal,1,1773,61124.185624999925,61124.185624999925,False,False,1,,,,,61124.185624999925,61124.185624999925,0.0,144.0542119,4.823514399999999,0.0853020995855331,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.370185624315015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aapnaal,,2.0,r,19.66179847717285,0.1555213332176208,0.0,0.5,-999.0,27.4466495513916,29.358753204345703,-999.0,0.9800000190734864,1.7400000095367432,t,1.0,1773.0,0.6359999775886536,-0.4460000097751617,1.1379144049442576e+17,-999.0,22.17620086669922,21.45240020751953,-999.0,2.0,data_second_roll_out_ablation/priors/gpt54_none/ZTF26aapnaal.json
ZTF22abywynr,1,1636,59930.25,59930.25,False,False,1,,,,,59930.1901273001,59930.1901273001,0.0,5.690227,-6.165106,,,bogus,stamp_classifier,0.9610773,1.1.6,bogus,2.176190125315015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF22abywynr,,1.0,g,16.10555648803711,0.0872275978326797,0.0024999999441206,0.5952079892158508,0.587145984172821,18.259748458862305,20.79922103881836,25.25836563110352,0.0189999993890523,6.510000228881836,t,1.0,1636.0,1.0750000476837158,-0.3740000128746032,1.0059005686497811e+17,-999.0,-999.0,21.33679962158203,21.68709945678711,4.0,data_second_roll_out_ablation/priors/gpt54_none/ZTF22abywynr.json
ZTF26aannryo,16,2185,60650.50549770007,61119.28042820003,False,False,1,,,,,61119.28042820003,61119.28042820003,0.0,146.9111709,0.2482893,0.0650006085634231,0.0649999976158142,bogus,stamp_classifier,0.95849663,27.5.7a32.dev1,bogus,3.365280426115015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF26aannryo,,1.0,g,19.83478355407715,0.2165996730327606,0.4646280109882355,0.5,0.5,14.139018058776855,16.68896484375,21.122589111328125,0.1159999966621398,5.400000095367432,t,16.0,2185.0,0.4600000083446502,-0.0509999990463256,1.0829146908530493e+17,20.80430030822754,20.909500122070312,20.84449958801269,20.38369941711425,5.0,data_second_roll_out_ablation/priors/gpt54_none/ZTF26aannryo.json
ZTF20aabrasj,1,158,58851.07662039995,58851.07662039995,False,False,1,,,,,58851.07662039995,58851.07662039995,0.0,356.0130816,-27.0493262,,,bogus,stamp_classifier,0.95422846,corr_bulk_0.0.1,bogus,1.0970766201150102e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF20aabrasj,,2.0,r,14.475312232971191,0.1376771479845047,0.0031666699796915,0.7530890107154846,-999.0,7.816710472106934,11.2611722946167,-999.0,1.0,2.289999961853028,f,1.0,158.0,0.5630000233650208,0.0359999984502792,7.554356014064344e+16,22.07559967041016,21.8759994506836,21.36989974975586,-999.0,2.0,data_second_roll_out_ablation/priors/gpt54_none/ZTF20aabrasj.json
ZTF26aapmzvh,1,1263,61124.18137730006,61124.18137730006,False,False,1,,,,,61124.18137730006,61124.18137730006,0.0,174.6596422,1.6430074,0.0850349590182304,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.370181370315015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aapmzvh,,2.0,r,19.800626754760746,0.210595816373825,0.0162499994039535,0.996874988079071,0.9984999895095824,14.067087173461914,14.541781425476074,20.22926902770996,0.968999981880188,1.6699999570846558,t,1.0,1263.0,1.4199999570846558,0.0520000010728836,1.099617466248588e+17,21.95859909057617,21.00539970397949,20.47080039978028,20.23189926147461,5.0,data_second_roll_out_ablation/priors/gpt54_none/ZTF26aapmzvh.json
ZTF24abnnfjg,1,1853,60602.2510532001,60602.2510532001,False,False,1,,,,,60602.2510532001,60602.2510532001,0.0,350.8411765,-14.7227202,0.0672065913677215,0.0649999976158142,bogus,stamp_classifier,0.95810896,24.5.2a6,bogus,2.848251056215015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF24abnnfjg,,1.0,g,17.240257263183594,0.0569950751960277,0.2469169944524765,1.0,0.5,17.80994415283203,22.94488525390625,24.348445892333984,0.0489999987185001,6.409999847412109,t,1.0,1853.0,0.6790000200271606,-0.2409999966621399,9.032350844929907e+16,-999.0,-999.0,21.46150016784668,-999.0,3.0,data_second_roll_out_ablation/priors/gpt54_none/ZTF24abnnfjg.json
ZTF26aadfawx,1,420,61060.52270830004,61060.52270830004,False,False,1,,,,,61060.52270830004,61060.52270830004,0.0,177.239597,-20.9513721,0.0696017742156982,0.0649999976158142,bogus,stamp_classifier,0.9558606,27.5.7a32.dev1,bogus,3.306522705615015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF26aadfawx,,1.0,g,18.677305221557617,0.1889628171920776,0.5,0.0012499999720603,0.0,17.46834373474121,17.90271759033203,21.95483589172364,0.9829999804496764,5.480000019073486,t,1.0,420.0,1.1349999904632568,1.781000018119812,8.285177243130445e+16,-999.0,-999.0,21.206499099731445,20.760099411010746,4.0,data_second_roll_out_ablation/priors/gpt54_none/ZTF26aadfawx.json
ZTF24aaiwbka,8,3934,59828.15903940005,60411.49611110008,True,False,6,,,,,60409.30368060013,60411.49611110008,2.1924304999411106,253.5626155028283,44.17419126375591,0.0415636570098248,0.0298104754913835,SN,stamp_classifier,0.9263096,24.4.1,SN,2.655442695315015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\SN\ZTF24aaiwbka,,2.0,r,20.991004943847656,0.1675732135772705,0.0,0.1330830007791519,0.5,0.1908051073551178,4.797409534454346,4.943787574768066,0.9860000014305116,1.3474891185760498,t,4.0,3929.0,3.7709999084472656,0.2479999959468841,1.610025356259996e+17,20.050600051879883,19.07719993591309,18.875900268554688,18.646499633789062,13.0,data_second_roll_out_ablation/priors/gpt54_none/ZTF24aaiwbka.json
ZTF25abtaxxg,5,6373,60932.16461810004,60948.14378469996,True,False,2,,,,,60932.16461810004,60948.14378469996,15.979166599921882,247.57226169999305,22.604977250000005,0.0497867155442324,0.0459619390912516,SN,stamp_classifier,0.92646724,27.5.6,SN,3.194143781115015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\SN\ZTF25abtaxxg,,1.0,g,19.735858917236328,0.1234404742717742,0.0064583299681544,0.0172499995678663,0.1177079975605011,0.1751184910535812,0.2053553760051727,15.173705101013184,0.975000023841858,2.4800000190734863,t,5.0,6373.0,2.1449999809265137,0.1589999943971634,1.351224757219367e+17,21.726900100708008,21.017900466918945,20.791099548339844,20.292299270629883,5.0,data_second_roll_out_ablation/priors/gpt54_none/ZTF25abtaxxg.json
ZTF24abkllyo,26,1755,60213.32828699984,60949.3112499998,True,False,19,,,,,60585.26046299981,60949.3112499998,364.0507869999856,1.0887947074301756,-0.2208182595976403,0.0066886102479003,0.0066885604142409,SN,stamp_classifier,0.9086561,27.5.6,SN,2.831260465915015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\SN\ZTF24abkllyo,,2.0,r,21.11341094970703,0.1780548691749572,0.1108329966664314,0.9923329949378968,0.5,0.1128630340099334,2.3297722339630127,4.760350227355957,0.9929999709129332,1.2182608842849731,t,2.0,1363.0,1.9220000505447388,0.090999998152256,1.0773001088800546e+17,-999.0,-999.0,20.86030006408692,-999.0,8.0,data_second_roll_out_ablation/priors/gpt54_none/ZTF24abkllyo.json
ZTF26aapmzyw,1,1640,61124.18515049992,61124.18515049992,False,False,1,,,,,61124.18515049992,61124.18515049992,0.0,148.4555451,-1.2368579,0.0850198119878768,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.370185154115015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aapmzyw,,2.0,r,19.33853530883789,0.1091757044196128,0.0006249999860301,0.0,0.9472500085830688,15.377645492553713,18.429595947265625,18.99744415283203,0.9819999933242798,2.0199999809265137,t,1.0,1640.0,0.609000027179718,-0.2479999959468841,1.0651148459132851e+17,22.30069923400879,21.73349952697754,21.333799362182617,-999.0,5.0,data_second_roll_out_ablation/priors/gpt54_none/ZTF26aapmzyw.json
ZTF26aapnalx,1,1418,61124.18232640019,61124.18232640019,False,False,1,,,,,61124.18232640019,61124.18232640019,0.0,166.2791717,4.3725721,0.085248127579689,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.3701823220150154e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aapnalx,,2.0,r,18.27949523925781,0.0669270828366279,0.5,0.0049999998882412,0.975624978542328,12.071141242980955,13.16823387145996,28.049272537231445,1.0,1.9800000190734863,t,1.0,1418.0,1.4049999713897705,0.1659999936819076,1.1324166280129376e+17,21.0984001159668,21.31579971313477,20.753400802612305,21.08970069885254,3.0,data_second_roll_out_ablation/priors/gpt54_none/ZTF26aapnalx.json
ZTF24abklfav,14,1536,60568.46261569997,60586.46246530023,True,False,13,,,,,60585.23056709999,60586.46246530023,1.2318982002325356,8.552558012334705,0.338614581708722,0.025817080891754,0.0258166290313285,SN,stamp_classifier,0.92369235,24.5.2a6,SN,2.831253835615015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\SN\ZTF24abklfav,,2.0,r,21.12705993652344,0.1341108381748199,0.0,0.0020833299495279,0.5,0.5571447014808655,25.52568817138672,25.606971740722656,0.9459999799728394,1.238823652267456,t,3.0,1509.0,0.9210000038146972,0.0939999967813491,1.0840008552514694e+17,21.82570075988769,21.393199920654297,21.14739990234375,20.71940040588379,5.0,data_second_roll_out_ablation/priors/gpt54_none/ZTF24abklfav.json
ZTF26aargnne,1,1451,61135.39400460012,61135.39400460012,False,False,1,,,,,61135.39400460012,61135.39400460012,0.0,206.2266215,3.8584934,0.0851931050419807,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.381394002115015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aargnne,,2.0,r,19.65244102478028,0.1992715895175933,0.0610000006854534,0.5,0.1232620030641555,4.918100357055664,4.925941467285156,6.083074569702148,0.968999981880188,2.0899999141693115,t,1.0,1451.0,0.3070000112056732,-0.0930000022053718,1.1262206226434904e+17,22.0531005859375,21.81209945678711,21.147199630737305,20.80900001525879,9.0,data_second_roll_out_ablation/priors/gpt54_none/ZTF26aargnne.json
ZTF26aapnaaz,1,1641,61124.18515049992,61124.18515049992,False,False,1,,,,,61124.18515049992,61124.18515049992,0.0,147.2493475,-2.4327306,0.0850766748189926,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.370185154715015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aapnaaz,,2.0,r,19.80229759216309,0.1375510096549987,0.0,-999.0,-999.0,5.836376190185547,-999.0,-999.0,0.9800000190734864,2.3399999141693115,t,1.0,1641.0,0.959999978542328,0.2039999961853027,1.0508147248359254e+17,21.988300323486328,21.45400047302246,21.318099975585938,21.507999420166016,1.0,data_second_roll_out_ablation/priors/gpt54_none/ZTF26aapnaaz.json
ZTF23aaatwyr,2,844,59967.25,59967.25,False,False,1,,,,,59967.25265049981,59967.25265049981,0.0,91.5695206,-24.3321616,,,bogus,stamp_classifier,0.96177036,1.1.6,bogus,2.213252652015015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF23aaatwyr,,1.0,g,17.217954635620117,0.073755033314228,0.5,0.5,1.0,3.200605154037476,4.880695343017578,5.030218601226807,0.3880000114440918,3.145870447158813,t,2.0,844.0,0.8100000023841858,-0.0179999992251396,7.880091568724232e+16,18.940099716186523,-999.0,18.1023006439209,18.741600036621094,17.0,data_second_roll_out_ablation/priors/gpt54_none/ZTF23aaatwyr.json
