oid,ndethist,ncovhist,mjdstarthist,mjdendhist,corrected,stellar,ndet,g_r_max,g_r_max_corr,g_r_mean,g_r_mean_corr,firstmjd,lastmjd,deltajd,meanra,meandec,sigmara,sigmadec,class,classifier,probability,step_id_corr,target_class,candid_used,stamp_dir,stamp_error,fid,fid_band,magpsf,sigmapsf,sgscore1,sgscore2,sgscore3,distpsnr1,distpsnr2,distpsnr3,classtar,fwhm,isdiffpos,alert_ndethist,alert_ncovhist,chinr,sharpnr,objectidps1,sgmag1,srmag1,simag1,szmag1,nmtchps,ablation_prior_file
ZTF26aargnmg,1,2978,61135.39118060004,61135.39118060004,False,False,1,,,,,61135.39118060004,61135.39118060004,0.0,189.8718194,10.539547,0.0864586532115936,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.381391181915015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aargnmg,,2.0,r,19.56102561950684,0.1922182589769363,0.0154167003929615,0.0,-999.0,9.578351020812988,24.26157569885254,-999.0,0.9729999899864196,2.5799999237060547,t,1.0,2978.0,1.0119999647140503,-0.3120000064373016,1.2065189874017005e+17,21.160200119018555,20.402999877929688,20.507099151611328,20.858699798583984,2.0,data_second_roll_out_ablation/priors/opus47_think/ZTF26aargnmg.json
ZTF24aamydtt,26,3081,58876.51456019981,60509.26331020007,True,False,14,,,,,60441.3422801001,60509.26331020007,67.92103009996936,220.57143499926323,61.977477886612085,0.0860541352142688,0.0404298343474255,SN,stamp_classifier,0.92699707,24.5.2a6,SN,2.687342282115015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\SN\ZTF24aamydtt,,1.0,g,19.436304092407227,0.0930403843522071,0.5,0.0287500005215406,0.5,1.0005298852920532,1.8302388191223145,3.267007112503052,0.9810000061988832,2.640000104904175,t,5.0,2988.0,4.828000068664551,0.4699999988079071,1.8237220571790342e+17,19.358999252319336,19.47590065002441,18.79019927978516,18.390899658203125,4.0,data_second_roll_out_ablation/priors/opus47_think/ZTF24aamydtt.json
ZTF17aadbpuu,32,4075,58041.50249999994,60528.49593750015,True,False,4,,,,,58435.386979199946,60528.49593750015,2093.108958300203,93.74022449999784,22.65489545000004,0.0651293535054911,0.0601040768154983,VS,stamp_classifier,0.9510469,24.5.2a6,VS,6.81386975715015e+17,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF17aadbpuu,,2.0,r,15.694598197937012,0.0538585036993026,1.0,0.9433330297470092,0.0054166698828339,0.9313400983810424,8.536036491394043,14.800827980041504,0.9950000047683716,2.155250072479248,t,1.0,131.0,0.8659999966621399,-0.0340000018477439,1.3518093740300638e+17,12.652000427246094,12.62600040435791,12.666000366210938,12.69200038909912,14.0,data_second_roll_out_ablation/priors/opus47_think/ZTF17aadbpuu.json
ZTF26aargnhr,1,1105,61135.395416699816,61135.395416699816,False,False,1,,,,,61135.395416699816,61135.395416699816,0.0,195.917274,-12.681215899999998,0.0871252864599227,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.381395410515015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aargnhr,,2.0,r,19.49385643005371,0.1643712073564529,0.9718120098114014,0.0031250000465661,0.0104166995733976,16.33475112915039,22.05797004699707,25.47767639160156,0.972000002861023,2.6700000762939453,t,1.0,1105.0,0.4539999961853027,-0.0659999996423721,9.27719591892878e+16,20.8356990814209,19.5447998046875,18.91530036926269,18.62470054626465,3.0,data_second_roll_out_ablation/priors/opus47_think/ZTF26aargnhr.json
ZTF20abmtmtd,17,659,58699.42042820016,59526.19293980021,True,True,6,,,,,59045.4453125,59526.19293980021,480.7476273002103,342.1971856666667,-6.243308850000001,5.664311667542517e-05,4.066638661086701e-05,AGN,stamp_classifier,0.87411255,correction_1.0.6,AGN,1.294440340715015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20abmtmtd,,1.0,g,20.66002655029297,0.1971531212329864,0.9987499713897704,0.9918749928474426,-999.0,0.4088194072246551,26.843822479248047,-999.0,0.6729999780654907,1.2851155996322632,t,3.0,232.0,0.2689999938011169,-0.0070000002160668,1.0050342197230842e+17,18.957199096679688,18.828100204467773,18.60400009155273,18.58839988708496,2.0,data_second_roll_out_ablation/priors/opus47_think/ZTF20abmtmtd.json
ZTF22abxbolv,1,661,59908.5,59908.5,False,False,1,,,,,59908.48173609981,59908.48173609981,0.0,127.4487239,-26.3071939,,,bogus,stamp_classifier,0.96823376,1.1.6,bogus,2.154481730515015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF22abxbolv,,2.0,r,18.17224502563477,0.1684616357088089,0.9922919869422911,0.369735985994339,0.5,5.06696891784668,5.489234924316406,8.621079444885254,0.0189999993890523,3.092722654342652,t,1.0,661.0,0.6389999985694885,-0.0010000000474974,7.642127448589997e+16,14.874300003051758,14.613699913024902,14.5201997756958,14.520999908447266,15.0,data_second_roll_out_ablation/priors/opus47_think/ZTF22abxbolv.json
ZTF21acjtpeh,1,671,59518.31950230012,59518.31950230012,False,False,1,,,,,59518.31950230012,59518.31950230012,0.0,52.4360301,-20.3917687,,,bogus,stamp_classifier,0.95532143,correction_1.0.6,bogus,1.764319500715015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF21acjtpeh,,2.0,r,19.75731468200684,0.1935845464468002,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.984000027179718,1.870000004768372,t,1.0,671.0,1.059999942779541,0.1389999985694885,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,data_second_roll_out_ablation/priors/opus47_think/ZTF21acjtpeh.json
ZTF26aargnur,2,1617,60464.21153939981,61135.39589119982,False,False,1,,,,,61135.39589119982,61135.39589119982,0.0,188.4639437,-17.1036127,0.0889331102371215,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.381395892915015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aargnur,,2.0,r,18.3430233001709,0.1059562787413597,0.986042022705078,0.4044579863548279,0.9785419702529908,9.21391773223877,15.543041229248049,21.723358154296875,0.9829999804496764,3.390000104904175,t,2.0,1617.0,1.8869999647140503,-0.3409999907016754,8.747188466225434e+16,18.93910026550293,18.34720039367676,18.113300323486328,18.0221004486084,4.0,data_second_roll_out_ablation/priors/opus47_think/ZTF26aargnur.json
ZTF24aaoaoyv,15,2773,60438.44792820001,60463.416261599865,True,False,15,,,,,60438.44792820001,60463.416261599865,24.9683333998546,293.9451392745537,45.01837781552688,0.0269078953489079,0.0190206512066627,SN,stamp_classifier,0.9049958,24.5.1,SN,2.692424100515015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\SN\ZTF24aaoaoyv,,1.0,g,20.366090774536133,0.1294612288475036,0.0066666700877249,0.3791370093822479,0.6767470240592957,0.7207149863243103,10.782998085021973,12.029969215393066,0.9089999794960022,2.3399999141693115,t,6.0,2756.0,3.2869999408721924,0.4819999933242798,1.6202293945529277e+17,21.390399932861328,20.68680000305176,20.77519989013672,20.311399459838867,18.0,data_second_roll_out_ablation/priors/opus47_think/ZTF24aaoaoyv.json
ZTF22aabaixx,1,1424,59627.30818289984,59627.30818289984,False,False,1,,,,,59627.30818289984,59627.30818289984,0.0,111.1104398,-20.4903256,,,bogus,stamp_classifier,0.95388395,correction_1.0.6,bogus,1.8733081803150152e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF22aabaixx,,1.0,g,17.021902084350586,0.1622429192066192,1.0,0.3683570027351379,0.9916189908981324,5.436143398284912,8.563163757324219,10.19709300994873,0.3470000028610229,2.8681061267852783,t,1.0,1424.0,1.5360000133514404,-0.0209999997168779,8.341111108954131e+16,13.926899909973145,13.208000183105469,12.722000122070312,12.413000106811523,37.0,data_second_roll_out_ablation/priors/opus47_think/ZTF22aabaixx.json
ZTF26aapmzuv,1,1488,61124.18232640019,61124.18232640019,False,False,1,,,,,61124.18232640019,61124.18232640019,0.0,166.4934511,3.2600203000000003,0.0851377770304679,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.370182322315015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aapmzuv,,2.0,r,19.834247589111328,0.1434687972068786,0.6356099843978882,-999.0,-999.0,21.56629943847656,-999.0,-999.0,0.9769999980926514,1.8600000143051147,t,1.0,1488.0,1.1119999885559082,-0.3910000026226043,1.1191166495191934e+17,21.817699432373047,21.36540031433105,21.08889961242676,20.978700637817383,1.0,data_second_roll_out_ablation/priors/opus47_think/ZTF26aapmzuv.json
ZTF26aapmzyb,1,1433,61124.18280090019,61124.18280090019,False,False,1,,,,,61124.18280090019,61124.18280090019,0.0,166.1713994,-5.3974379,0.0853785574436187,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.370182800115015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aapmzyb,,2.0,r,17.952367782592773,0.0584629960358142,0.0094999996945261,0.0126250004395842,0.8705419898033142,8.22459888458252,17.00385284423828,20.00774574279785,0.9829999804496764,2.2699999809265137,t,1.0,1433.0,1.0789999961853027,-0.5009999871253967,1.0152166170672096e+17,-999.0,21.80649948120117,20.878700256347656,20.71780014038086,5.0,data_second_roll_out_ablation/priors/opus47_think/ZTF26aapmzyb.json
ZTF26aargnli,1,1495,61135.39400460012,61135.39400460012,False,False,1,,,,,61135.39400460012,61135.39400460012,0.0,207.7092793,3.9925125,0.0852067843079567,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.381394002015015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aargnli,,2.0,r,19.328758239746094,0.1726265996694564,0.0012499999720603,0.0,0.009375000372529,10.429781913757324,17.61345100402832,18.398303985595703,0.9819999933242798,2.200000047683716,t,1.0,1495.0,0.4079999923706054,0.0340000018477439,1.1279207706618304e+17,21.70120048522949,21.30780029296875,20.95859909057617,20.687299728393555,6.0,data_second_roll_out_ablation/priors/opus47_think/ZTF26aargnli.json
ZTF26aapnacp,1,2821,61124.18137730006,61124.18137730006,False,False,1,,,,,61124.18137730006,61124.18137730006,0.0,175.0247589,2.1357326,0.0850590839982032,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.3701813700150154e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aapnacp,,2.0,r,19.84363555908203,0.1609408110380172,0.0037499999161809,0.0,0.0120833003893494,8.207210540771484,27.53441047668457,29.365209579467773,0.9760000109672546,1.9900000095367432,t,1.0,2821.0,0.703000009059906,0.0240000002086162,1.1056175027125322e+17,-999.0,-999.0,21.66029930114746,21.436399459838867,3.0,data_second_roll_out_ablation/priors/opus47_think/ZTF26aapnacp.json
ZTF23abeazdm,22,1589,60201.36840280006,60586.23126159981,True,False,11,,,,,60585.21390049998,60586.23126159981,1.01736109983176,5.449043990801495,-7.740099557206806,0.0264095812537772,0.026168967859155,SN,stamp_classifier,0.90505546,24.5.2a6,SN,2.831213905415015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\SN\ZTF23abeazdm,,2.0,r,21.03156089782715,0.1675031930208206,0.0939583033323288,0.8221669793128967,-999.0,0.342229962348938,13.542912483215332,-999.0,0.9990000128746032,2.720000028610229,t,12.0,1573.0,0.6579999923706055,0.0509999990463256,9.871005448927224e+16,21.62669944763184,21.390600204467773,21.11930084228516,20.80699920654297,2.0,data_second_roll_out_ablation/priors/opus47_think/ZTF23abeazdm.json
ZTF23abgqfdn,78,1624,59757.43460649997,60586.41988429986,True,False,22,,,,,60564.290983799845,60586.41988429986,22.128900500014424,356.73188762976696,5.977358622257007,0.023850640924351,0.0237209677612828,AGN,stamp_classifier,0.87512565,24.5.2a6,AGN,2.83123498411501e+18,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF23abgqfdn,,1.0,g,21.13521385192871,0.1896146386861801,0.984250009059906,0.0149999996647238,0.0,0.3163413405418396,20.46148109436035,28.65780639648437,0.675000011920929,1.297343373298645,f,59.0,1601.0,0.621999979019165,-0.032999999821186,1.1517356731975344e+17,19.796600341796875,19.568500518798828,19.940900802612305,19.35790061950684,3.0,data_second_roll_out_ablation/priors/opus47_think/ZTF23abgqfdn.json
ZTF19abuxjkr,1,153,58726.37982639996,58726.37982639996,False,False,1,,,,,58726.37982639996,58726.37982639996,0.0,21.1962804,10.0020966,,,SN,stamp_classifier,0.919503,corr_bulk_0.0.1,SN,9.72379822615015e+17,F:\ZTF_Adjusted_Dataset\stamps_original\SN\ZTF19abuxjkr,,2.0,r,20.24158477783203,0.1910774260759353,0.2618570029735565,0.2724939882755279,0.5,2.536539077758789,3.699554204940796,4.09951114654541,0.9330000281333924,1.123883605003357,t,1.0,153.0,8.454999923706055,0.8149999976158142,1.2000021195559277e+17,19.49410057067871,19.064599990844727,18.39570045471192,17.698400497436523,16.0,data_second_roll_out_ablation/priors/opus47_think/ZTF19abuxjkr.json
ZTF26aaogfyx,1,1581,61120.461388899945,61120.461388899945,False,False,1,,,,,61120.461388899945,61120.461388899945,0.0,211.6400273,5.7318815,0.0854271203279495,0.0850000008940696,bogus,stamp_classifier,0.9551608,27.5.7a32.dev1,bogus,3.366461384115015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF26aaogfyx,,2.0,r,20.08524703979492,0.2056385278701782,0.0175832994282245,0.0158332996070384,0.0,3.752584218978882,20.828649520874023,27.396970748901367,0.9800000190734864,1.1294890642166138,t,1.0,1581.0,6.227000236511231,0.7450000047683716,1.1487211639316797e+17,20.24650001525879,19.918399810791016,19.462400436401367,19.49839973449707,5.0,data_second_roll_out_ablation/priors/opus47_think/ZTF26aaogfyx.json
ZTF25abwzyuo,1,843,60961.3790972,60961.3790972,False,False,1,,,,,60961.3790972,60961.3790972,0.0,21.8858906,-21.6316904,0.0914398580789566,0.0850000008940696,bogus,stamp_classifier,0.95796365,27.5.6,bogus,3.207379095815015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF25abwzyuo,,2.0,r,19.21284484863281,0.2009616494178772,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9810000061988832,2.0199999809265137,t,1.0,843.0,0.7720000147819519,0.1410000026226043,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,data_second_roll_out_ablation/priors/opus47_think/ZTF25abwzyuo.json
ZTF24abklsem,18,1189,60530.38045139983,60586.43671299983,True,False,11,,,,,60585.22835650016,60586.43671299983,1.208356499671936,3.780543709919905,6.204120843115253,0.0272563196855549,0.0270966837783037,SN,stamp_classifier,0.90698814,24.5.2a6,SN,2.831274904115015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\SN\ZTF24abklsem,,1.0,g,21.257568359375,0.1985203474760055,0.0606429018080234,0.0045833298936486,0.5,0.1902602612972259,16.463932037353516,16.852907180786133,0.9700000286102296,3.0,t,9.0,1164.0,0.7210000157356262,0.0140000004321336,1.1544003780536542e+17,21.27899932861328,21.255699157714844,20.904199600219727,20.50239944458008,7.0,data_second_roll_out_ablation/priors/opus47_think/ZTF24abklsem.json
ZTF22abudshx,1,799,59899.25,59899.25,True,True,1,,,,,59899.34530089982,59899.34530089982,0.0,83.8741425,-5.2536545,,,bogus,stamp_classifier,0.9677912,1.1.6,bogus,2.145345301215015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF22abudshx,,2.0,r,18.65846061706543,0.2041238248348236,0.5,0.5,0.5,0.2797296345233917,1.184399127960205,1.3704193830490112,0.3659999966621399,3.141350269317627,t,1.0,799.0,5.52899980545044,0.4180000126361847,1.016908387421957e+17,-999.0,-999.0,-999.0,17.555200576782227,25.0,data_second_roll_out_ablation/priors/opus47_think/ZTF22abudshx.json
ZTF25acdysxw,1,956,60991.39793979982,60991.39793979982,False,False,1,,,,,60991.39793979982,60991.39793979982,0.0,82.6681572,-24.3429536,0.0713427662849426,0.0649999976158142,bogus,stamp_classifier,0.9603781,27.5.7a32.dev1,bogus,3.23739793211501e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF25acdysxw,,1.0,g,14.495640754699709,0.1874597668647766,0.8067079782485962,0.7168390154838562,0.9876790046691896,11.872797012329102,13.33721923828125,18.475643157958984,0.6990000009536743,4.889999866485596,f,1.0,956.0,3.796999931335449,0.2599999904632568,7.879082671559011e+16,-999.0,-999.0,21.138999938964844,20.612699508666992,5.0,data_second_roll_out_ablation/priors/opus47_think/ZTF25acdysxw.json
ZTF22abnzycr,1,826,59871.5,59871.5,False,False,1,,,,,59871.41787040001,59871.41787040001,0.0,78.8261468,-24.8804738,,,bogus,stamp_classifier,0.96079093,1.1.6,bogus,2.117417871615015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF22abnzycr,,2.0,r,18.05002784729004,0.1919597089290619,0.9987499713897704,0.9577500224113464,0.9557499885559082,4.37410306930542,7.990133762359619,17.452560424804688,0.3499999940395355,2.084493637084961,t,1.0,826.0,0.5289999842643738,-0.0080000003799796,7.814078826766245e+16,14.889900207519531,14.276599884033203,14.029999732971191,13.9173002243042,3.0,data_second_roll_out_ablation/priors/opus47_think/ZTF22abnzycr.json
ZTF26aannryo,16,2185,60650.50549770007,61119.28042820003,False,False,1,,,,,61119.28042820003,61119.28042820003,0.0,146.9111709,0.2482893,0.0650006085634231,0.0649999976158142,bogus,stamp_classifier,0.95849663,27.5.7a32.dev1,bogus,3.365280426115015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF26aannryo,,1.0,g,19.83478355407715,0.2165996730327606,0.4646280109882355,0.5,0.5,14.139018058776855,16.68896484375,21.122589111328125,0.1159999966621398,5.400000095367432,t,16.0,2185.0,0.4600000083446502,-0.0509999990463256,1.0829146908530493e+17,20.80430030822754,20.909500122070312,20.84449958801269,20.38369941711425,5.0,data_second_roll_out_ablation/priors/opus47_think/ZTF26aannryo.json
ZTF26aaaptlu,1,1966,61052.41854170011,61052.41854170011,False,False,1,,,,,61052.41854170011,61052.41854170011,0.0,118.8590169,-20.6033578,0.0908081904053688,0.0850000008940696,bogus,stamp_classifier,0.954205,27.5.7a32.dev1,bogus,3.298418545615015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF26aaaptlu,,2.0,r,18.21642303466797,0.1687204390764236,0.5,1.0,0.920005977153778,2.356760263442993,3.380048513412476,7.147049427032471,0.4839999973773956,2.22304630279541,t,1.0,1966.0,1.0490000247955322,0.006000000052154,8.32711885960168e+16,-999.0,16.220399856567383,16.59830093383789,-999.0,27.0,data_second_roll_out_ablation/priors/opus47_think/ZTF26aaaptlu.json
