oid,ndethist,ncovhist,mjdstarthist,mjdendhist,corrected,stellar,ndet,g_r_max,g_r_max_corr,g_r_mean,g_r_mean_corr,firstmjd,lastmjd,deltajd,meanra,meandec,sigmara,sigmadec,class,classifier,probability,step_id_corr,target_class,candid_used,stamp_dir,stamp_error,fid,fid_band,magpsf,sigmapsf,sgscore1,sgscore2,sgscore3,distpsnr1,distpsnr2,distpsnr3,classtar,fwhm,isdiffpos,alert_ndethist,alert_ncovhist,chinr,sharpnr
ZTF26aapmzwk,1,1550,61124.18091440015,61124.18091440015,False,False,1,,,,,61124.18091440015,61124.18091440015,0.0,167.0768012,11.0803001,0.0866146013140678,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370180911715015037,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapmzwk,,2.0,r,19.485279083251953,0.12022185325622559,0.05225000157952309,0.03295829892158508,0.5,7.520506858825684,14.043338775634766,14.08250904083252,0.9819999933242798,1.9199999570846558,t,1.0,1550.0,0.6019999980926514,-0.21400000154972076
ZTF26aapmzwm,1,1550,61124.18091440015,61124.18091440015,False,False,1,,,,,61124.18091440015,61124.18091440015,0.0,167.3579676,11.3799725,0.086704596877098,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370180911715015008,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapmzwm,,2.0,r,19.75827980041504,0.1692829728126526,0.012708299793303013,0.9958329796791077,-999.0,12.200335502624512,12.932011604309082,-999.0,0.9739999771118164,1.7000000476837158,t,1.0,1550.0,0.6570000052452087,-0.07500000298023224
ZTF26aapmzvj,1,1265,61124.18137730006,61124.18137730006,False,False,1,,,,,61124.18137730006,61124.18137730006,0.0,174.6286866,1.5175061,0.0850298181176185,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370181370315015004,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapmzvj,,2.0,r,20.09862518310547,0.21059581637382507,0.9987499713897705,0.9834579825401306,-999.0,19.056150436401367,26.572099685668945,-999.0,0.968999981880188,2.5299999713897705,t,1.0,1265.0,0.8460000157356262,-0.5239999890327454
ZTF26aapmzvf,1,1265,61124.18137730006,61124.18137730006,False,False,1,,,,,61124.18137730006,61124.18137730006,0.0,174.586473,1.5949892,0.0850329473614692,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370181370315015001,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapmzvf,,2.0,r,19.41862678527832,0.1426488608121872,0.0008333330042660236,0.5,0.9805830121040344,11.748711585998535,12.353456497192383,21.74289894104004,0.9779999852180481,2.309999942779541,t,1.0,1265.0,0.8230000138282776,-0.010999999940395355
ZTF26aapmzwe,1,1550,61124.18091440015,61124.18091440015,False,False,1,,,,,61124.18091440015,61124.18091440015,0.0,167.1435992,11.0935518,0.0866185277700424,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370180911715015021,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapmzwe,,2.0,r,18.568279266357422,0.06585682183504105,0.00708332983776927,0.0012499999720603228,1.0,3.248457193374634,6.578751087188721,12.17443561553955,0.9829999804496765,1.8300000429153442,t,1.0,1550.0,1.5010000467300415,0.10300000011920929
ZTF26aapmzwb,1,1552,61124.18091440015,61124.18091440015,False,False,1,,,,,61124.18091440015,61124.18091440015,0.0,167.5271082,11.039729,0.0866026133298873,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370180911715015031,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapmzwb,,2.0,r,17.7852783203125,0.04331522434949875,0.6312050223350525,0.022946400567889214,0.06545829772949219,16.609750747680664,16.721210479736328,18.16341781616211,0.984000027179718,3.0799999237060547,t,1.0,1552.0,1.2259999513626099,-0.3050000071525574
ZTF26aapnaix,1,1469,61124.18232640019,61124.18232640019,False,False,1,,,,,61124.18232640019,61124.18232640019,0.0,162.8272493,3.3538746,0.0851458311080932,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370182323115015009,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapnaix,,2.0,r,18.687519073486328,0.06994839757680893,0.23943500220775604,0.039250001311302185,0.8231729865074158,14.201010704040527,24.89348030090332,25.233245849609375,0.9829999804496765,2.1700000762939453,t,1.0,1469.0,1.1410000324249268,-0.42399999499320984
ZTF26aapmzwi,1,1255,61124.18091440015,61124.18091440015,False,False,1,,,,,61124.18091440015,61124.18091440015,0.0,166.93949889999996,10.9845344,0.0865863785147667,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370180911715015026,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapmzwi,,2.0,r,19.341278076171875,0.11624392122030258,0.4431009888648987,0.004999999888241291,0.061583299189805984,15.37933349609375,18.139114379882812,21.325393676757812,0.9990000128746033,1.9299999475479126,t,1.0,1255.0,0.8989999890327454,-0.5929999947547913
ZTF26aapmzvd,1,2542,61124.18137730006,61124.18137730006,False,False,1,,,,,61124.18137730006,61124.18137730006,0.0,174.77768009999997,0.8854481,0.0850101485848426,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370181370315015014,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapmzvd,,2.0,r,19.38362693786621,0.13231775164604187,0.4487920105457306,0.5859580039978027,-999.0,27.074678421020508,29.592342376708984,-999.0,0.9789999723434448,2.5199999809265137,t,1.0,2542.0,0.5799999833106995,-0.10400000214576721
ZTF26aapmzvc,1,1297,61124.18137730006,61124.18137730006,False,False,1,,,,,61124.18137730006,61124.18137730006,0.0,174.7021146,1.5193201,0.0850298926234245,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370181370315015003,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapmzvc,,2.0,r,18.761625289916992,0.09218534082174301,0.0024999999441206455,0.1155180037021637,0.6195600032806396,18.23847770690918,18.61381721496582,18.914833068847656,0.9819999933242798,2.2100000381469727,t,1.0,1297.0,0.7329999804496765,-0.3919999897480011
ZTF26aapmzwc,1,1572,61124.18091440015,61124.18091440015,False,False,1,,,,,61124.18091440015,61124.18091440015,0.0,167.3648217,10.9769561,0.0865841582417488,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370180911715015027,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapmzwc,,2.0,r,18.100278854370117,0.05569100379943848,0.04230950027704239,0.9987499713897705,0.0,10.374507904052734,13.447587013244629,14.077001571655273,0.9829999804496765,2.450000047683716,t,1.0,1572.0,1.0240000486373901,0.2199999988079071
ZTF26aapmzwf,1,1550,61124.18091440015,61124.18091440015,False,False,1,,,,,61124.18091440015,61124.18091440015,0.0,167.3274892,11.1111524,0.0866237506270408,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370180911715015032,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapmzwf,,2.0,r,18.843278884887695,0.08132654428482056,0.01291669998317957,0.01291669998317957,0.5,14.745030403137207,21.19107437133789,24.3194580078125,0.9829999804496765,1.850000023841858,t,1.0,1550.0,1.0240000486373901,-0.5130000114440918
ZTF26aapmzvi,1,3504,61124.18137730006,61124.18137730006,False,False,1,,,,,61124.18137730006,61124.18137730006,0.0,174.635316,1.0549372,0.0850144103169441,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370181370315015019,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapmzvi,,2.0,r,19.752626419067383,0.16450314223766327,0.0,0.6519169807434082,0.01754169911146164,3.413083791732788,25.92194175720215,26.616554260253906,0.9150000214576721,1.8799999952316284,t,1.0,3504.0,0.9449999928474426,0.17299999296665192
ZTF26aapmzve,1,2654,61124.18137730006,61124.18137730006,False,False,1,,,,,61124.18137730006,61124.18137730006,0.0,175.1110039,1.3239026,0.0850226953625679,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370181370315015005,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapmzve,,2.0,r,19.632625579833984,0.20662230253219604,0.0,0.5,0.0006249999860301614,7.0409345626831055,20.470279693603516,23.768535614013672,0.9660000205039978,3.369999885559082,t,1.0,2654.0,1.5069999694824219,0.13699999451637268
ZTF26aapmzvh,1,1263,61124.18137730006,61124.18137730006,False,False,1,,,,,61124.18137730006,61124.18137730006,0.0,174.6596422,1.6430074,0.0850349590182304,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370181370315015000,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapmzvh,,2.0,r,19.800626754760742,0.21059581637382507,0.016249999403953552,0.996874988079071,0.9984999895095825,14.067087173461914,14.541781425476074,20.22926902770996,0.968999981880188,1.6699999570846558,t,1.0,1263.0,1.4199999570846558,0.052000001072883606
ZTF26aapmzwh,1,1550,61124.18091440015,61124.18091440015,False,False,1,,,,,61124.18091440015,61124.18091440015,0.0,167.31200010000003,11.3974764,0.0867099314928054,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370180911715015007,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapmzwh,,2.0,r,19.078279495239258,0.08751443773508072,0.9151449799537659,0.5,0.0,11.497210502624512,13.311716079711914,14.271203994750977,0.9829999804496765,1.7599999904632568,t,1.0,1550.0,1.5240000486373901,0.06800000369548798
ZTF26aapmzwa,1,1550,61124.18091440015,61124.18091440015,False,False,1,,,,,61124.18091440015,61124.18091440015,0.0,167.0205685,11.481678,0.0867357179522514,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370180911715015003,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapmzwa,,2.0,r,17.301279067993164,0.04331522434949875,0.9761250019073486,0.5,0.0,15.599976539611816,16.3996639251709,16.663667678833008,0.984000027179718,2.7200000286102295,t,1.0,1550.0,0.7210000157356262,-0.2619999945163727
ZTF26aapmzta,1,1309,61124.18137730006,61124.18137730006,False,False,1,,,,,61124.18137730006,61124.18137730006,0.0,170.1457571,2.058766,0.0850549042224884,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370181370915015014,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapmzta,,2.0,r,19.932863235473633,0.15080560743808746,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9769999980926514,1.8200000524520874,t,1.0,1309.0,0.5360000133514404,-0.34599998593330383
ZTF26aapmzvb,1,3951,61124.18137730006,61124.18137730006,False,False,1,,,,,61124.18137730006,61124.18137730006,0.0,175.2548948,0.9425926,0.0850115045905113,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370181370315015018,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapmzvb,,2.0,r,18.516626358032227,0.0782780647277832,0.9959999918937683,0.0,0.5,22.244361877441406,22.966838836669922,23.34758949279785,0.9829999804496765,2.259999990463257,t,1.0,3951.0,0.625,-0.21400000154972076
ZTF26aapmzut,1,1488,61124.18232640019,61124.18232640019,False,False,1,,,,,61124.18232640019,61124.18232640019,0.0,165.9651238,3.0255684,0.0851186513900756,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370182322315015023,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapmzut,,2.0,r,19.691247940063477,0.1357026845216751,0.023601200431585312,0.18120799958705902,0.0,10.013633728027344,15.344170570373535,20.18631935119629,0.9810000061988831,2.069999933242798,t,1.0,1488.0,0.828000009059906,-0.0430000014603138
ZTF26aapmzzk,1,1403,61124.18280090019,61124.18280090019,False,False,1,,,,,61124.18280090019,61124.18280090019,0.0,165.3696322,-4.1149296,0.0852196887135505,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370182802315015022,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapmzzk,,2.0,r,19.28156280517578,0.10684216767549515,0.0033333299215883017,0.9900829792022705,0.0,7.4329023361206055,10.689756393432617,15.63451862335205,0.9800000190734863,2.390000104904175,t,1.0,1403.0,0.8309999704360962,-0.09000000357627869
ZTF26aapmzzf,1,1403,61124.18280090019,61124.18280090019,False,False,1,,,,,61124.18280090019,61124.18280090019,0.0,165.3027324,-3.6852376,0.0851761251688003,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370182802315015002,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapmzzf,,2.0,r,18.42556381225586,0.08506280183792114,0.9065420031547546,0.0,0.004000000189989805,6.857922077178955,11.03467845916748,12.156611442565918,0.9639999866485596,2.7699999809265137,t,1.0,1403.0,0.47099998593330383,-0.2840000092983246
ZTF26aapmzze,1,1410,61124.18280090019,61124.18280090019,False,False,1,,,,,61124.18280090019,61124.18280090019,0.0,165.1625749,-4.0252156,0.0852101892232894,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370182802315015014,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapmzze,,2.0,r,17.881563186645508,0.05054456368088722,0.0033333299215883017,0.0,-999.0,23.680587768554688,25.438568115234375,-999.0,0.9919999837875366,2.440000057220459,t,1.0,1410.0,0.7149999737739563,-0.35100001096725464
ZTF26aapmzzh,1,1403,61124.18280090019,61124.18280090019,True,False,1,,,,,61124.18280090019,61124.18280090019,0.0,165.3220678,-3.7277204,0.085180215537548,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370182802315015006,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapmzzh,,2.0,r,18.349563598632812,0.094925157725811,0.9815419912338257,0.0012499999720603228,0.007291669957339764,2.850263833999634,16.237552642822266,17.809036254882812,0.8460000157356262,2.299999952316284,t,1.0,1403.0,0.32499998807907104,-0.07100000232458115
ZTF26aapnabz,1,1070,61124.18185190018,61124.18185190018,False,False,1,,,,,61124.18185190018,61124.18185190018,0.0,167.7714227,-5.3025503,0.0853653103113174,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370181851315015006,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapnabz,,2.0,r,19.57400131225586,0.163802370429039,0.08939579874277115,0.5,0.0012499999720603228,9.540169715881348,11.139997482299805,11.260943412780762,0.949999988079071,2.5299999713897705,t,1.0,1070.0,4.861999988555908,0.2680000066757202
ZTF26aapnang,1,2390,61124.18609949993,61124.18609949993,False,False,1,,,,,61124.18609949993,61124.18609949993,0.0,140.3696593,-0.481631,0.0850030034780502,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370186096315015011,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapnang,,2.0,r,19.936452865600586,0.1497778445482254,0.10401400178670883,0.9110000133514404,0.0,18.809629440307617,20.177858352661133,24.36966323852539,0.9750000238418579,1.8200000524520874,t,1.0,2390.0,0.5899999737739563,-0.33399999141693115
ZTF26aapnair,1,2213,61124.18609949993,61124.18609949993,False,False,1,,,,,61124.18609949993,61124.18609949993,0.0,139.6199892,-2.2012029,0.0850627645850181,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370186094615015021,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapnair,,2.0,r,18.103193283081055,0.06794410198926926,0.9964579939842224,0.0,-999.0,12.090445518493652,21.427677154541016,-999.0,1.0,2.1600000858306885,t,1.0,2213.0,1.5460000038146973,-0.1459999978542328
ZTF26aapnacs,1,1396,61124.18280090019,61124.18280090019,False,False,1,,,,,61124.18280090019,61124.18280090019,0.0,160.9684649,-5.080319800000001,0.0853352323174476,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370182801315015003,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapnacs,,2.0,r,19.406513214111328,0.15295210480690002,0.9595829844474792,-999.0,-999.0,15.404953956604004,-999.0,-999.0,0.9810000061988831,3.2300000190734863,t,1.0,1396.0,0.35499998927116394,-0.36800000071525574
ZTF26aapnadk,1,1044,61124.18185190018,61124.18185190018,False,False,1,,,,,61124.18185190018,61124.18185190018,0.0,168.228673,-3.4339236,0.0851528868079185,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370181852815015008,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapnadk,,2.0,r,18.563270568847656,0.05694081634283066,0.0,0.9962499737739563,0.5,17.54758071899414,19.532983779907227,24.331520080566406,0.9879999756813049,2.180000066757202,t,1.0,1044.0,0.7929999828338623,0.054999999701976776
ZTF26aapnact,1,1397,61124.18280090019,61124.18280090019,False,False,1,,,,,61124.18280090019,61124.18280090019,0.0,160.9095553,-5.1792247,0.0853484645485878,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370182801315015008,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapnact,,2.0,r,19.916513442993164,0.17895396053791046,0.04683329910039902,0.9987499713897705,-999.0,20.95436668395996,25.467220306396484,-999.0,0.9300000071525574,2.1500000953674316,t,1.0,1397.0,0.7250000238418579,-0.23899999260902405
ZTF26aapnaer,1,1119,61124.18185190018,61124.18185190018,False,False,1,,,,,61124.18185190018,61124.18185190018,0.0,173.6624875,-3.6691334,0.0851745903491973,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370181851815015003,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapnaer,,2.0,r,18.453784942626953,0.042913176119327545,0.9075000286102295,0.45238998532295227,0.0016666699666529894,14.565389633178711,22.388917922973633,24.24820327758789,0.9829999804496765,2.430000066757202,t,1.0,1119.0,1.2920000553131104,-0.4300000071525574
ZTF26aapnacr,1,1397,61124.18280090019,61124.18280090019,False,False,1,,,,,61124.18280090019,61124.18280090019,0.0,160.6856285,-5.2608532,0.0853595733642578,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370182801315015009,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapnacr,,2.0,r,17.72751235961914,0.058886557817459106,0.9878330230712891,0.9954169988632202,0.004583329893648624,3.3858633041381836,6.479957580566406,8.37584114074707,0.984000027179718,2.5999999046325684,t,1.0,1397.0,0.8059999942779541,0.09099999815225601
ZTF26aapnanx,1,3911,61124.18515049992,61124.18515049992,False,False,1,,,,,61124.18515049992,61124.18515049992,0.0,146.1553075,-0.5349483,0.0850037038326263,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370185156215015013,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapnanx,,2.0,r,19.751262664794922,0.17438004910945892,0.9950000047683716,-999.0,-999.0,29.852205276489258,-999.0,-999.0,0.9760000109672546,2.0899999141693115,t,1.0,3911.0,1.093999981880188,-0.4740000069141388
ZTF26aapnaeq,1,1119,61124.18185190018,61124.18185190018,False,False,1,,,,,61124.18185190018,61124.18185190018,0.0,173.5080652,-4.3409358,0.0852445438504219,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370181851815015011,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapnaeq,,2.0,r,17.708784103393555,0.027082981541752815,0.002083329949527979,0.004583329893648624,0.9912499785423279,2.657078504562378,14.44640827178955,24.96169090270996,0.984000027179718,2.140000104904175,t,1.0,1119.0,2.3540000915527344,0.164000004529953
ZTF26aapnadi,1,1361,61124.18280090019,61124.18280090019,False,False,1,,,,,61124.18280090019,61124.18280090019,0.0,161.52497170000004,-4.4003517,0.0852512940764427,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370182803115015016,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapnadi,,2.0,r,19.796152114868164,0.19130368530750275,1.0,0.9224169850349426,0.022291699424386024,18.799753189086914,19.539892196655273,25.997562408447266,0.9729999899864197,3.059999942779541,t,1.0,1361.0,1.4559999704360962,-0.23899999260902405
ZTF26aapnaih,1,960,61124.18703699997,61124.18703699997,False,False,1,,,,,61124.18703699997,61124.18703699997,0.0,149.3914519,-15.4811931,0.0882000625133514,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3370187034015015002,F:\ZTF_Adjusted_Dataset\stamps\asteroid\ZTF26aapnaih,,2.0,r,19.646242141723633,0.18169660866260529,0.9918749928474426,0.8322920203208923,-999.0,2.6286678314208984,19.753576278686523,-999.0,0.9629999995231628,3.009999990463257,t,1.0,960.0,0.9649999737739563,-0.003000000026077032
