oid,ndethist,ncovhist,mjdstarthist,mjdendhist,corrected,stellar,ndet,g_r_max,g_r_max_corr,g_r_mean,g_r_mean_corr,firstmjd,lastmjd,deltajd,meanra,meandec,sigmara,sigmadec,class,classifier,probability,step_id_corr,target_class,candid_used,stamp_dir,stamp_error,fid,fid_band,magpsf,sigmapsf,sgscore1,sgscore2,sgscore3,distpsnr1,distpsnr2,distpsnr3,classtar,fwhm,isdiffpos,alert_ndethist,alert_ncovhist,chinr,sharpnr
ZTF21aaqnitt,3,1256,59281.22854170017,60287.41908559995,False,False,2,,,,,59296.18900460005,60287.41908559995,991.2300809998997,121.71514420000052,-20.69455949999945,0.0694832278597549,0.0649999974782266,bogus,stamp_classifier,0.9688572,correction_0.0.1,bogus,1.542189004915015e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF21aaqnitt,,1.0,g,17.176359176635742,0.1517268270254135,1.0,0.5,0.8929169774055481,5.432666301727295,11.89141845703125,12.191685676574707,0.4440000057220459,2.6369385719299316,t,1.0,497.0,0.41499999165534973,0.0010000000474974513
ZTF26aabubfj,1,1286,61057.21002310002,61057.21002310002,False,False,1,,,,,61057.21002310002,61057.21002310002,0.0,92.6138421,-24.386293,0.0713672041893005,0.0649999976158142,bogus,stamp_classifier,0.9684101,27.5.7a32.dev1,bogus,3.30321002171501e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF26aabubfj,,1.0,g,18.27992057800293,0.17016199231147766,1.0,0.8905060291290283,0.9966670274734497,2.813666582107544,6.41591739654541,11.908368110656738,0.34700000286102295,3.25,f,1.0,1286.0,0.4580000042915344,-0.008999999612569809
ZTF22abxbolv,1,661,59908.5,59908.5,False,False,1,,,,,59908.48173609981,59908.48173609981,0.0,127.4487239,-26.3071939,,,bogus,stamp_classifier,0.96823376,1.1.6,bogus,2.154481730515015e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF22abxbolv,,2.0,r,18.172245025634766,0.1684616357088089,0.9922919869422913,0.369735985994339,0.5,5.06696891784668,5.489234924316406,8.621079444885254,0.01899999938905239,3.0927226543426514,t,1.0,661.0,0.6389999985694885,-0.0010000000474974513
ZTF22abudshx,1,799,59899.25,59899.25,True,True,1,,,,,59899.34530089982,59899.34530089982,0.0,83.8741425,-5.2536545,,,bogus,stamp_classifier,0.9677912,1.1.6,bogus,2.145345301215015e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF22abudshx,,2.0,r,18.65846061706543,0.2041238248348236,0.5,0.5,0.5,0.2797296345233917,1.184399127960205,1.3704193830490112,0.3659999966621399,3.141350269317627,t,1.0,799.0,5.5289998054504395,0.4180000126361847
ZTF19aclbzlq,2,415,58787.25,59899.25,False,False,2,,,,,58787.3473727,59899.33533560019,1111.9879629001953,54.509781,-24.9695862,3.0405591589619243e-05,1.598061325315588e-05,bogus,stamp_classifier,0.96762174,1.1.6,bogus,1.033347372015015e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF19aclbzlq,,2.0,r,16.79729461669922,0.11763987690210342,0.7394430041313171,0.9931250214576721,0.5,4.419071197509766,11.957415580749512,12.275500297546387,0.6629999876022339,3.25,t,1.0,62.0,0.4959999918937683,-0.02199999988079071
ZTF21acmwtrz,1,821,59525.31576390006,59525.31576390006,False,False,1,,,,,59525.31576390006,59525.31576390006,0.0,37.3226139,-20.5803512,,,bogus,stamp_classifier,0.96715856,correction_1.0.6,bogus,1.771315765615015e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF21acmwtrz,,1.0,g,19.25213623046875,0.18480974435806274,0.008333330042660236,0.5,0.5,17.37873077392578,26.38765525817871,27.860225677490234,0.9819999933242798,2.9600000381469727,t,1.0,821.0,0.847000002861023,1.3639999628067017
ZTF25acfwveu,1,1740,61014.25186339999,61014.25186339999,False,False,1,,,,,61014.25186339999,61014.25186339999,0.0,28.8667801,-20.5268437,0.0907627046108245,0.0850000008940696,bogus,stamp_classifier,0.96715206,27.5.7a32.dev1,bogus,3.26025186571501e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF25acfwveu,,2.0,r,17.14383316040039,0.19516432285308838,1.0,0.2368129938840866,0.5,14.613763809204102,15.04654312133789,20.703140258789062,1.0,5.869999885559082,f,1.0,1740.0,1.1970000267028809,-0.2460000067949295
ZTF24aaejibf,1,1382,60351.33843749994,60351.33843749994,False,False,1,,,,,60351.33843749994,60351.33843749994,0.0,123.39532560000002,-27.2403511,0.0731081143021583,0.0649999976158142,bogus,stamp_classifier,0.96707726,0.0.0,bogus,2.59733843031501e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF24aaejibf,,1.0,g,17.894609451293945,0.16451320052146912,0.5,0.9347500205039978,0.5,4.358107089996338,5.459062099456787,10.472795486450195,0.01899999938905239,2.4417002201080322,f,1.0,1382.0,0.5899999737739563,-0.006000000052154064
ZTF23aakurle,4,1598,58693.25,60084.5,False,False,1,,,,,60084.43052079994,60084.43052079994,0.0,315.7877131,-14.5248801,,,bogus,stamp_classifier,0.9667467,1.2.0,bogus,2.33043052511501e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF23aakurle,,1.0,g,18.883514404296875,0.1556922197341919,0.22602400183677673,0.289887011051178,0.5,1.6528335809707642,1.8712263107299805,2.426889181137085,0.42899999022483826,1.7483526468276978,f,4.0,1598.0,7.408999919891357,0.3310000002384186
ZTF26aaacfmz,1,1270,61049.27215280011,61049.27215280011,False,False,1,,,,,61049.27215280011,61049.27215280011,0.0,90.8842776,-27.2172738,0.0730929598212242,0.0649999976158142,bogus,stamp_classifier,0.9667184,27.5.7a32.dev1,bogus,3.29527215061501e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF26aaacfmz,,1.0,g,17.89493179321289,0.1615583747625351,0.9117980003356934,0.9956250190734863,0.5,3.321929931640625,4.3027520179748535,6.438455104827881,0.01899999938905239,2.5739142894744873,f,1.0,1270.0,0.5130000114440918,-0.00800000037997961
ZTF18acwrmry,1,176,58467.40854169987,58467.40854169987,False,False,1,,,,,58467.40854169987,58467.40854169987,0.0,99.1311997,10.1990974,,,bogus,stamp_classifier,0.96642315,corr_bulk_0.0.1,bogus,7.13408542715015e+17,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF18acwrmry,,1.0,g,15.01932144165039,0.2074650377035141,0.9305419921875,1.0,0.8996670246124268,4.161561965942383,4.772984027862549,9.180166244506836,0.03099999949336052,4.599999904632568,t,1.0,176.0,1.2769999504089355,-0.01600000075995922
ZTF24aawpdxo,4,1680,59759.25230319984,60511.29280090006,False,False,1,,,,,60511.29280090006,60511.29280090006,0.0,254.1654171,-26.9815899,0.0953821167349815,0.0850000008940696,bogus,stamp_classifier,0.9663535,24.5.2a6,bogus,2.75729280131501e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF24aawpdxo,,2.0,r,17.358226776123047,0.21054404973983765,0.9733330011367798,0.9622079730033875,0.9127920269966125,3.5826785564422607,3.922562837600708,4.960856914520264,0.9810000061988831,1.49839448928833,f,4.0,1680.0,0.5040000081062317,-0.007000000216066837
ZTF26aajusfl,1,2090,61106.54809030006,61106.54809030006,False,False,1,,,,,61106.54809030006,61106.54809030006,0.0,311.1876645,2.337668,0.0850707963109016,0.0850000008940696,bogus,stamp_classifier,0.9659542,27.5.7a32.dev1,bogus,3.35254809011501e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF26aajusfl,,2.0,r,17.033506393432617,0.1727166473865509,0.5,0.5,0.971875011920929,5.31601095199585,6.579892158508301,10.955118179321289,0.3610000014305115,3.1292641162872314,f,1.0,2090.0,0.3310000002384186,0.007000000216066837
ZTF25acgdbwd,1,1705,61016.08583329991,61016.08583329991,False,False,1,,,,,61016.08583329991,61016.08583329991,0.0,342.6433188,-7.1965607,0.0655161216855049,0.0649999976158142,bogus,stamp_classifier,0.96593475,27.5.7a32.dev1,bogus,3.262085835815015e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF25acgdbwd,,1.0,g,16.46034812927246,0.0782129094004631,0.0020000000949949026,-999.0,-999.0,12.458185195922852,-999.0,-999.0,0.01600000075995922,5.300000190734863,t,1.0,1705.0,0.7279999852180481,0.07699999958276749
ZTF22abriatt,1,1122,59881.25,59881.25,False,False,1,,,,,59881.25406249985,59881.25406249985,0.0,354.3638507,4.1457168,,,bogus,stamp_classifier,0.96578735,1.1.6,bogus,2.12725406161501e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF22abriatt,,2.0,r,19.899982452392578,0.16858141124248505,0.0024999999441206455,0.9789379835128784,0.0,12.885019302368164,17.213647842407227,25.65018081665039,0.14900000393390656,3.740000009536743,f,1.0,1122.0,0.5289999842643738,0.09700000286102295
ZTF21accwpje,3,1250,59474.5,59935.25,False,False,2,,,,,59474.44249999989,59935.31547449995,460.8729745000601,86.46379845,-11.9439602,0.0001564827306713,0.0002245771137053,bogus,stamp_classifier,0.9656146,1.1.6,bogus,1.72044249001501e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF21accwpje,,1.0,g,20.09910011291504,0.1863454431295395,0.9776250123977661,1.0,0.9927080273628235,13.404932975769043,14.949277877807617,17.69746971130371,0.0010000000474974513,6.309999942779541,f,2.0,730.0,0.4090000092983246,-0.19699999690055847
ZTF26aaaivty,1,1312,61051.31101850001,61051.31101850001,False,False,1,,,,,61051.31101850001,61051.31101850001,0.0,102.6869762,-6.0671225,0.0854787901043891,0.0850000008940696,bogus,stamp_classifier,0.96561086,27.5.7a32.dev1,bogus,3.297311010215015e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF26aaaivty,,2.0,r,17.333358764648438,0.11181506514549255,0.9723330140113831,0.9755420088768005,0.9870830178260803,4.796367168426514,11.231199264526367,13.820878028869629,0.48399999737739563,2.524989128112793,t,1.0,1312.0,0.43799999356269836,-0.017999999225139618
ZTF20acpensh,4,1449,58733.482476899866,61052.23543980019,False,False,2,,,,,59158.37965280004,61052.23543980019,1893.8557870001528,85.57262799996947,-14.02380665,0.061950504124517,0.0601040770330592,bogus,stamp_classifier,0.9654624,27.5.7a32.dev1,bogus,,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF20acpensh,,,,,,,,,,,,,,,,,,
ZTF25aacnewf,1,699,60695.14732640004,60695.14732640004,False,False,1,,,,,60695.14732640004,60695.14732640004,0.0,31.3494883,-26.4176476,0.0725790858268737,0.0649999976158142,bogus,stamp_classifier,0.9654178,26.0.1,bogus,2.941147320515015e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF25aacnewf,,1.0,g,17.77671241760254,0.11985510587692261,0.4697979986667633,0.0037499999161809683,0.5,14.918437004089355,15.201345443725586,15.278520584106445,0.03799999877810478,6.440000057220459,t,1.0,699.0,1.5399999618530273,-0.4410000145435333
ZTF22aalmwdw,1,206,59726.25,59726.25,False,False,1,,,,,59726.21027779998,59726.21027779998,0.0,179.2723363,-21.8642586,,,bogus,stamp_classifier,0.96525526,1.1.2,bogus,1.972210275515015e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF22aalmwdw,,1.0,g,18.89624786376953,0.1987377107143402,0.02116670086979866,0.05370829999446869,0.0,13.14468765258789,20.6156005859375,22.781330108642578,0.968999981880188,2.6500000953674316,t,1.0,206.0,0.9539999961853027,1.9800000190734863
ZTF23abprapt,2,1758,59967.25,60257.25,False,False,1,,,,,60257.287118100096,60257.287118100096,0.0,57.5041829,-6.1438512,,,bogus,stamp_classifier,0.96517396,1.2.1,bogus,2.503287111115015e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF23abprapt,,2.0,r,18.424156188964844,0.18450546264648438,0.5,0.08074410259723663,0.9820830225944519,2.2619593143463135,3.7304539680480957,12.508735656738281,0.01899999938905239,3.0778820514678955,t,2.0,1758.0,3.8910000324249268,0.3610000014305115
ZTF24aabqsoj,20,518,58434.14084490016,60965.272986100055,True,False,4,,,,,60622.121423599776,60965.272986100055,343.1515625002794,349.5937991750853,-4.416617307313224,0.036618967558818,0.0365102269718167,bogus,stamp_classifier,0.96514165,27.5.6,bogus,2.86812142181501e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF24aabqsoj,,1.0,g,19.435596466064453,0.20514903962612152,0.16223199665546417,0.1500539928674698,0.4543150067329407,0.6765903830528259,1.4943095445632935,4.675738334655762,0.7009999752044678,1.9336025714874268,f,10.0,346.0,6.377999782562256,0.6209999918937683
ZTF26aacxmtz,1,1552,61060.15984949982,61060.15984949982,False,False,1,,,,,61060.15984949982,61060.15984949982,0.0,52.39238319999999,-16.2094914,0.088518850505352,0.0850000008940696,bogus,stamp_classifier,0.96485746,27.5.7a32.dev1,bogus,3.306159843915015e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF26aacxmtz,,2.0,r,18.473094940185547,0.1091100201010704,0.5,-999.0,-999.0,17.29895782470703,-999.0,-999.0,0.18799999356269836,6.559999942779541,t,1.0,1552.0,0.6299999952316284,-0.010999999940395355
ZTF22abuvvmt,1,423,59901.5,59901.5,False,False,1,,,,,59901.39797449997,59901.39797449997,0.0,79.2674776,-26.2645867,,,bogus,stamp_classifier,0.9648067,1.1.6,bogus,2.14739797131501e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF22abuvvmt,,2.0,r,19.523361206054688,0.21213313937187195,0.15037499368190765,0.4002619981765747,0.988457977771759,16.805131912231445,17.585538864135742,17.850719451904297,0.6269999742507935,6.610000133514404,f,1.0,423.0,0.8560000061988831,-0.06800000369548798
ZTF26aaaskmh,1,1620,61053.29425929999,61053.29425929999,False,False,1,,,,,61053.29425929999,61053.29425929999,0.0,115.2913413,-25.3441583,0.0719223096966743,0.0649999976158142,bogus,stamp_classifier,0.9646235,27.5.7a32.dev1,bogus,3.299294251915015e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF26aaaskmh,,1.0,g,17.32420539855957,0.19340237975120544,0.5,1.0,0.9927080273628235,4.491103172302246,4.72127103805542,10.575488090515137,0.34700000286102295,2.9323456287384033,t,1.0,1620.0,0.6830000281333923,-0.009999999776482582
ZTF24abcwljn,1,1133,60547.45861109998,60547.45861109998,False,False,1,,,,,60547.45861109998,60547.45861109998,0.0,52.8858079,-19.6166972,0.090237408876419,0.0850000008940696,bogus,stamp_classifier,0.964314,24.5.2a6,bogus,2.793458610415015e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF24abcwljn,,2.0,r,19.435876846313477,0.2133912295103073,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9470000267028809,2.490000009536743,t,1.0,1133.0,0.7039999961853027,0.23600000143051147
ZTF23abnlekt,1,1601,60244.25,60244.25,False,False,1,,,,,60244.19300930016,60244.19300930016,0.0,358.6866331,-13.2985043,,,bogus,stamp_classifier,0.96427053,1.2.1,bogus,2.49019300611501e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF23abnlekt,,1.0,g,18.568313598632812,0.2143201380968094,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,6.269999980926514,f,1.0,1601.0,0.9139999747276306,-0.12399999797344208
ZTF25acfwpeq,1,1178,61014.12642360013,61014.12642360013,False,False,1,,,,,61014.12642360013,61014.12642360013,0.0,351.8054368,-14.9822369,0.0672873631119728,0.0649999976158142,bogus,stamp_classifier,0.9639386,27.5.7a32.dev1,bogus,3.260126426315015e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF25acfwpeq,,1.0,g,16.13526725769043,0.11528132110834122,0.9915000200271606,0.006354169920086861,0.9952679872512817,15.777694702148438,20.383577346801758,29.537097930908203,0.19099999964237213,6.909999847412109,t,1.0,1178.0,0.7649999856948853,-0.4090000092983246
ZTF25abchchw,1,1484,60876.39807870006,60876.39807870006,False,False,1,,,,,60876.39807870006,60876.39807870006,0.0,351.5250377,-6.510912600000001,0.0855517834424972,0.0850000008940696,bogus,stamp_classifier,0.96392936,27.5.6,bogus,3.122398075315015e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF25abchchw,,2.0,r,17.52375602722168,0.1249990165233612,0.008154760114848614,0.011250000447034836,0.013791699893772602,1.6889935731887817,14.327844619750977,23.940465927124023,0.06700000166893005,3.809999942779541,t,1.0,1484.0,0.5220000147819519,0.06700000166893005
ZTF19aburhfr,1,84,58725.459039399866,58725.459039399866,False,False,1,,,,,58725.459039399866,58725.459039399866,0.0,42.0802399,-23.1118404,,,bogus,stamp_classifier,0.96387357,corr_bulk_0.0.1,bogus,9.7145903321501e+17,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF19aburhfr,,1.0,g,19.56930923461914,0.19391511380672455,0.5,0.9977499842643738,0.04433330148458481,19.79357147216797,19.818265914916992,21.428953170776367,0.06700000166893005,6.730000019073486,f,1.0,84.0,0.6520000100135803,-0.20100000500679016
ZTF18absplba,44,1953,58364.32730320003,61028.14739579987,True,False,19,,,,,58435.16847220017,61028.14739579987,2592.9789235997014,351.1308794372273,-19.05926352915579,0.017368012324243,0.0164159203831442,bogus,stamp_classifier,0.96366453,27.5.7a32.dev1,bogus,6.8421170131501e+17,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF18absplba,,1.0,g,18.541290283203125,0.14583687484264374,0.1740649938583374,0.5,0.5,0.5738673806190491,4.985391616821289,16.410512924194336,0.9300000071525574,1.5430394411087036,f,11.0,95.0,4.473999977111816,0.3700000047683716
ZTF24aatspzt,1,1695,60489.368784700055,60489.368784700055,False,False,1,,,,,60489.368784700055,60489.368784700055,0.0,261.3395778,-26.428358000000003,0.0949199348688125,0.0850000008940696,bogus,stamp_classifier,0.9636179,24.5.2a6,bogus,2.735368781315015e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF24aatspzt,,2.0,r,18.050527572631836,0.20099908113479614,0.9244580268859863,0.5,0.5,3.0806119441986084,4.393001556396484,7.032894611358643,0.6430000066757202,2.237205982208252,t,1.0,1695.0,0.6100000143051147,-0.041999999433755875
ZTF26aaodpnr,1,1392,61120.39262730023,61120.39262730023,False,False,1,,,,,61120.39262730023,61120.39262730023,0.0,179.3450957,-20.5924366,0.0694365799427032,0.0649999976158142,bogus,stamp_classifier,0.9634615,27.5.7a32.dev1,bogus,3.366392625215015e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF26aaodpnr,,1.0,g,18.947477340698242,0.20519769191741943,0.0,0.008666669949889183,0.3896009922027588,2.328061103820801,12.613219261169434,13.326118469238281,0.972000002861023,2.380000114440918,t,1.0,1392.0,0.48100000619888306,1.4639999866485596
ZTF23abkkcrg,75,1775,58781.21158559993,60951.27262730012,True,False,22,-0.7288513,,-0.33408293,,60204.33684029989,60951.27262730012,746.9357870002277,354.0552023759516,-0.3044036822655505,0.0086079492090808,0.008607827371475,bogus,stamp_classifier,0.96340245,27.5.6,bogus,2.479214175915015e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF23abkkcrg,,1.0,g,19.541547775268555,0.20470242202281952,0.03416670113801956,0.13154199719429016,0.7935829758644104,1.0665693283081055,16.795419692993164,23.85918426513672,0.4749999940395355,1.8595095872879028,t,32.0,1037.0,9.604000091552734,0.7730000019073486
ZTF24abqytog,1,2288,60620.3379861,60620.3379861,False,False,1,,,,,60620.3379861,60620.3379861,0.0,40.8802488,-7.550274900000001,0.0655684843659401,0.0649999976158142,bogus,stamp_classifier,0.96295565,25.0.0,bogus,2.866337985415015e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF24abqytog,,1.0,g,16.105207443237305,0.10659870505332947,0.5,-999.0,-999.0,27.71349334716797,-999.0,-999.0,0.026000000536441803,5.590000152587891,t,1.0,2288.0,0.40799999237060547,-0.5419999957084656
ZTF18abottlk,27,766,58352.5,60268.25,True,False,5,,,,,58704.45999999996,60268.14704860002,1563.6870486000553,17.21126048,-15.409243320000002,0.00013409793809,6.394909694474674e-05,bogus,stamp_classifier,0.9628955,1.2.1,bogus,9.5045999361501e+17,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF18abottlk,,2.0,r,19.19287872314453,0.17075778543949127,0.24633300304412842,0.3045949935913086,0.5,1.0131818056106567,1.027590036392212,1.810294508934021,0.9890000224113464,2.3499999046325684,f,22.0,153.0,6.184999942779541,0.5889999866485596
ZTF22aaqaccd,1,625,59758.5,59758.5,True,True,1,,,,,59758.41559030023,59758.41559030023,0.0,343.1062418,-6.909208,,,bogus,stamp_classifier,0.9628703,1.1.2,bogus,2.0044155957150103e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF22aaqaccd,,2.0,r,19.512826919555664,0.16805912554264069,1.0,0.04083330184221268,0.6320800185203552,0.4600876271724701,18.193132400512695,23.511924743652344,0.00800000037997961,4.610000133514404,f,1.0,625.0,1.0130000114440918,-0.04699999839067459
ZTF26aabcgxo,1,1894,61054.41877309978,61054.41877309978,False,False,1,,,,,61054.41877309978,61054.41877309978,0.0,122.9053301,-21.9981211,0.0701038315892219,0.0649999976158142,bogus,stamp_classifier,0.962333,27.5.7a32.dev1,bogus,3.300418775115015e+18,F:\ZTF_Adjusted_Dataset\stamps\bogus\ZTF26aabcgxo,,1.0,g,17.363834381103516,0.21606528759002686,0.9712499976158142,0.9012140035629272,0.5959699749946594,4.974714756011963,14.136046409606934,17.80695915222168,0.35100001096725464,3.7300000190734863,t,1.0,1894.0,2.8589999675750732,-0.017999999225139618
